freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.691e+00,9.370e+00,7.316e+02,7.456e+02
1.5,1.810e+01,2.396e+01,4.404e+02,4.824e+02
3.0,2.020e+01,2.363e+01,4.840e+01,9.223e+01
4.4,1.973e+01,2.505e+01,2.850e+02,3.298e+02
5.9,2.048e+01,2.538e+01,1.105e+03,1.151e+03
7.4,2.154e+01,2.430e+01,1.712e+03,1.757e+03
8.9,2.215e+01,2.623e+01,2.454e+03,2.502e+03
10.4,2.060e+01,2.798e+01,3.429e+03,3.477e+03
11.8,1.957e+01,2.828e+01,4.505e+03,4.552e+03
13.3,1.932e+01,2.861e+01,5.988e+03,6.036e+03
14.8,2.019e+01,2.924e+01,8.000e+03,8.049e+03
16.3,2.111e+01,3.037e+01,1.012e+04,1.017e+04
17.7,1.891e+01,3.425e+01,1.249e+04,1.254e+04
19.2,1.900e+01,3.375e+01,1.514e+04,1.519e+04
20.7,2.080e+01,3.575e+01,1.741e+04,1.747e+04
22.2,1.929e+01,4.762e+01,1.975e+04,1.981e+04
23.7,1.850e+01,5.154e+01,2.369e+04,2.376e+04
25.1,1.940e+01,5.751e+01,2.905e+04,2.913e+04
26.6,2.072e+01,6.928e+01,3.565e+04,3.574e+04
28.1,2.140e+01,8.670e+01,4.366e+04,4.377e+04
29.6,2.368e+01,1.053e+02,5.355e+04,5.368e+04
31.1,2.386e+01,1.322e+02,6.562e+04,6.578e+04
32.5,2.641e+01,1.581e+02,8.199e+04,8.217e+04
34.0,2.932e+01,2.078e+02,1.044e+05,1.046e+05
35.5,3.329e+01,2.691e+02,1.350e+05,1.353e+05
37.0,3.541e+01,3.594e+02,1.768e+05,1.772e+05
38.5,3.566e+01,4.944e+02,2.403e+05,2.408e+05
39.9,4.361e+01,6.946e+02,3.427e+05,3.434e+05
41.4,5.289e+01,1.024e+03,5.228e+05,5.238e+05
42.9,7.064e+01,1.650e+03,9.273e+05,9.291e+05
44.4,1.242e+02,2.613e+03,1.896e+06,1.899e+06
45.8,2.204e+02,3.056e+03,2.724e+06,2.728e+06
47.3,3.038e+02,2.986e+03,2.556e+06,2.559e+06
48.8,2.966e+02,2.946e+03,2.092e+06,2.095e+06
50.3,2.611e+02,3.056e+03,1.670e+06,1.673e+06
51.8,1.845e+02,3.469e+03,1.327e+06,1.331e+06
53.2,9.841e+01,4.415e+03,1.045e+06,1.049e+06
54.7,8.907e+01,4.961e+03,8.066e+05,8.117e+05
56.2,2.488e+02,4.396e+03,6.207e+05,6.254e+05
57.7,3.271e+02,5.199e+03,5.059e+05,5.114e+05
59.2,2.170e+02,6.075e+03,4.265e+05,4.328e+05
60.6,1.305e+02,5.908e+03,3.639e+05,3.699e+05
62.1,1.212e+02,5.503e+03,3.122e+05,3.178e+05
63.6,1.488e+02,5.174e+03,2.690e+05,2.743e+05
65.1,1.982e+02,4.831e+03,2.359e+05,2.409e+05
66.6,1.919e+02,4.172e+03,2.185e+05,2.228e+05
68.0,1.383e+02,3.303e+03,2.113e+05,2.147e+05
69.5,1.085e+02,1.944e+03,2.102e+05,2.122e+05
71.0,8.918e+01,6.704e+02,2.133e+05,2.140e+05
72.5,8.237e+01,4.305e+02,2.108e+05,2.113e+05
73.9,7.639e+01,1.730e+03,1.962e+05,1.980e+05
75.4,8.291e+01,4.242e+03,1.705e+05,1.749e+05
76.9,1.994e+02,7.193e+03,1.436e+05,1.510e+05
78.4,5.265e+02,9.770e+03,1.197e+05,1.300e+05
79.9,1.046e+03,1.208e+04,1.004e+05,1.135e+05
81.3,1.204e+03,1.361e+04,8.510e+04,9.992e+04
82.8,1.334e+03,1.461e+04,7.646e+04,9.240e+04
84.3,1.706e+03,1.487e+04,6.979e+04,8.637e+04
85.8,2.053e+03,1.430e+04,6.459e+04,8.094e+04
87.3,1.912e+03,1.323e+04,6.226e+04,7.740e+04
88.7,1.725e+03,1.219e+04,6.111e+04,7.503e+04
90.2,1.920e+03,1.152e+04,6.145e+04,7.489e+04
91.7,1.814e+03,1.177e+04,6.348e+04,7.706e+04
93.2,1.949e+03,1.239e+04,6.474e+04,7.908e+04
94.7,3.001e+03,1.298e+04,6.484e+04,8.083e+04
96.1,5.869e+03,1.358e+04,6.368e+04,8.313e+04
97.6,8.684e+03,1.221e+04,5.470e+04,7.560e+04
99.1,8.957e+03,9.264e+03,3.870e+04,5.692e+04
100.6,7.901e+03,6.186e+03,2.517e+04,3.926e+04
102.1,6.689e+03,4.012e+03,1.714e+04,2.784e+04
103.5,6.019e+03,3.001e+03,1.349e+04,2.251e+04
105.0,5.668e+03,2.746e+03,1.293e+04,2.135e+04
106.5,5.491e+03,3.219e+03,1.618e+04,2.489e+04
108.0,3.610e+03,4.274e+03,2.340e+04,3.129e+04
109.4,2.375e+03,5.876e+03,3.146e+04,3.972e+04
110.9,2.181e+03,8.352e+03,3.845e+04,4.899e+04
112.4,2.477e+03,9.638e+03,4.116e+04,5.327e+04
113.9,2.771e+03,9.375e+03,3.938e+04,5.153e+04
115.4,2.241e+03,8.378e+03,3.562e+04,4.624e+04
116.8,1.844e+03,6.639e+03,3.083e+04,3.931e+04
118.3,1.552e+03,5.836e+03,2.869e+04,3.608e+04
119.8,1.161e+03,5.231e+03,2.780e+04,3.419e+04
121.3,8.280e+02,4.787e+03,2.697e+04,3.258e+04
122.8,5.735e+02,4.472e+03,2.616e+04,3.120e+04
124.2,4.154e+02,4.190e+03,2.445e+04,2.905e+04
125.7,3.156e+02,3.796e+03,2.184e+04,2.595e+04
127.2,2.501e+02,3.291e+03,1.928e+04,2.282e+04
128.7,1.715e+02,2.853e+03,1.825e+04,2.127e+04
