freq,psd_x,psd_y,psd_z,psd_xyz
72.8,1.114e+06,9.285e+03,4.101e+03,1.127e+06
74.3,1.105e+06,8.386e+03,3.086e+03,1.116e+06
75.7,9.854e+05,6.708e+03,2.007e+03,9.941e+05
77.2,8.241e+05,5.307e+03,1.290e+03,8.307e+05
78.7,6.748e+05,4.140e+03,9.666e+02,6.799e+05
80.1,5.762e+05,4.233e+03,1.319e+03,5.818e+05
81.6,4.957e+05,3.356e+03,1.477e+03,5.005e+05
83.0,4.278e+05,2.772e+03,1.647e+03,4.322e+05
84.5,4.113e+05,2.695e+03,2.045e+03,4.160e+05
85.9,4.503e+05,2.674e+03,2.530e+03,4.555e+05
87.4,6.341e+05,2.599e+03,3.036e+03,6.397e+05
88.9,8.942e+05,2.568e+03,3.164e+03,9.000e+05
90.3,1.104e+06,2.113e+03,3.112e+03,1.109e+06
91.8,1.320e+06,1.945e+03,3.094e+03,1.325e+06
93.2,1.416e+06,2.095e+03,2.800e+03,1.421e+06
94.7,1.352e+06,2.492e+03,2.265e+03,1.357e+06
96.1,1.225e+06,2.726e+03,1.603e+03,1.230e+06
97.6,1.090e+06,2.924e+03,1.227e+03,1.094e+06
99.0,9.491e+05,3.123e+03,1.027e+03,9.532e+05
100.5,8.030e+05,3.300e+03,1.223e+03,8.075e+05
102.0,6.499e+05,3.341e+03,1.623e+03,6.548e+05
103.4,5.309e+05,3.174e+03,2.035e+03,5.361e+05
104.9,4.378e+05,2.836e+03,2.529e+03,4.431e+05
106.3,3.681e+05,2.457e+03,3.052e+03,3.736e+05
107.8,3.260e+05,2.052e+03,3.951e+03,3.320e+05
109.2,3.078e+05,1.736e+03,5.557e+03,3.151e+05
110.7,3.101e+05,1.962e+03,8.632e+03,3.207e+05
112.2,3.102e+05,2.193e+03,1.158e+04,3.240e+05
113.6,2.954e+05,2.513e+03,1.322e+04,3.111e+05
115.1,2.819e+05,3.168e+03,1.480e+04,2.998e+05
116.5,2.676e+05,4.027e+03,1.560e+04,2.873e+05
118.0,2.462e+05,5.088e+03,1.550e+04,2.668e+05
119.4,2.274e+05,5.947e+03,1.431e+04,2.477e+05
120.9,2.098e+05,6.326e+03,1.294e+04,2.291e+05
122.4,1.931e+05,6.277e+03,1.067e+04,2.101e+05
123.8,1.805e+05,5.912e+03,8.345e+03,1.947e+05
125.3,1.655e+05,5.664e+03,6.958e+03,1.781e+05
126.7,1.422e+05,4.775e+03,4.875e+03,1.518e+05
128.2,1.270e+05,2.551e+03,2.455e+03,1.320e+05
129.6,1.170e+05,1.148e+03,1.148e+03,1.193e+05
131.1,1.028e+05,1.086e+03,1.151e+03,1.051e+05
132.6,7.145e+04,1.008e+03,1.099e+03,7.356e+04
134.0,1.798e+04,6.232e+02,8.609e+02,1.947e+04
135.5,5.771e+03,5.600e+02,7.800e+02,7.111e+03
136.9,5.489e+03,5.801e+02,7.263e+02,6.795e+03
138.4,5.731e+03,6.012e+02,7.049e+02,7.037e+03
139.8,6.017e+03,6.365e+02,6.455e+02,7.299e+03
141.3,6.273e+03,7.526e+02,6.649e+02,7.691e+03
142.7,6.465e+03,8.620e+02,7.207e+02,8.048e+03
144.2,6.201e+03,8.467e+02,6.958e+02,7.744e+03
145.7,6.213e+03,9.300e+02,9.931e+02,8.136e+03
147.1,6.483e+03,1.029e+03,1.164e+03,8.677e+03
148.6,6.080e+03,9.678e+02,8.267e+02,7.875e+03
150.0,5.659e+03,9.353e+02,6.755e+02,7.270e+03
151.5,5.748e+03,1.002e+03,7.357e+02,7.487e+03
152.9,5.941e+03,1.277e+03,7.747e+02,7.992e+03
154.4,5.704e+03,1.547e+03,9.219e+02,8.173e+03
155.9,5.502e+03,1.739e+03,1.013e+03,8.254e+03
157.3,5.096e+03,1.778e+03,1.162e+03,8.036e+03
158.8,5.861e+03,1.969e+03,9.747e+02,8.805e+03
160.2,7.590e+03,2.495e+03,1.077e+03,1.116e+04
161.7,8.132e+03,2.392e+03,1.115e+03,1.164e+04
163.1,8.476e+03,1.791e+03,9.672e+02,1.123e+04
164.6,8.212e+03,1.934e+03,9.376e+02,1.108e+04
166.1,7.888e+03,2.049e+03,1.050e+03,1.099e+04
167.5,7.665e+03,1.967e+03,1.214e+03,1.085e+04
169.0,8.231e+03,1.708e+03,1.054e+03,1.099e+04
170.4,8.010e+03,1.589e+03,1.009e+03,1.061e+04
171.9,7.434e+03,1.548e+03,8.957e+02,9.877e+03
173.3,7.245e+03,1.547e+03,7.858e+02,9.578e+03
174.8,7.589e+03,1.673e+03,8.872e+02,1.015e+04
176.3,8.073e+03,1.692e+03,7.966e+02,1.056e+04
177.7,7.992e+03,1.893e+03,9.016e+02,1.079e+04
179.2,7.344e+03,1.982e+03,8.992e+02,1.023e+04
180.6,7.030e+03,2.003e+03,8.728e+02,9.906e+03
182.1,7.724e+03,1.777e+03,8.110e+02,1.031e+04
183.5,8.335e+03,1.527e+03,8.412e+02,1.070e+04
185.0,7.855e+03,1.231e+03,8.062e+02,9.892e+03
186.4,7.472e+03,1.081e+03,8.720e+02,9.425e+03
187.9,7.460e+03,9.384e+02,8.877e+02,9.286e+03
189.4,8.017e+03,8.310e+02,7.777e+02,9.626e+03
190.8,8.895e+03,7.778e+02,7.569e+02,1.043e+04
192.3,9.019e+03,7.909e+02,7.002e+02,1.051e+04
193.7,8.723e+03,7.493e+02,6.944e+02,1.017e+04
195.2,8.778e+03,7.869e+02,6.897e+02,1.026e+04
196.6,9.037e+03,8.823e+02,8.109e+02,1.073e+04
198.1,9.842e+03,9.641e+02,8.005e+02,1.161e+04
199.6,1.049e+04,1.080e+03,6.466e+02,1.221e+04
