freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.054e+03,1.490e+02,1.150e+02,1.318e+03
1.6,8.843e+02,7.062e+02,5.040e+02,2.094e+03
3.1,3.764e+02,7.840e+02,6.079e+02,1.768e+03
4.7,9.731e+02,8.478e+02,6.249e+02,2.446e+03
6.3,2.595e+03,8.243e+02,5.934e+02,4.013e+03
7.8,4.067e+03,7.801e+02,5.952e+02,5.442e+03
9.4,5.635e+03,8.645e+02,6.474e+02,7.147e+03
10.9,7.563e+03,9.136e+02,6.385e+02,9.115e+03
12.5,9.743e+03,8.767e+02,6.276e+02,1.125e+04
14.1,1.233e+04,9.077e+02,5.912e+02,1.383e+04
15.6,1.526e+04,9.422e+02,5.571e+02,1.676e+04
17.2,1.894e+04,1.013e+03,5.946e+02,2.055e+04
18.8,2.348e+04,9.689e+02,6.005e+02,2.505e+04
20.3,2.800e+04,1.021e+03,5.879e+02,2.961e+04
21.9,3.147e+04,1.163e+03,6.510e+02,3.328e+04
23.5,3.569e+04,1.106e+03,5.910e+02,3.739e+04
25.0,4.049e+04,9.909e+02,5.558e+02,4.204e+04
26.6,4.591e+04,1.057e+03,5.659e+02,4.753e+04
28.1,5.285e+04,1.255e+03,5.864e+02,5.469e+04
29.7,6.005e+04,1.446e+03,5.969e+02,6.209e+04
31.3,6.517e+04,1.410e+03,6.095e+02,6.719e+04
32.8,7.417e+04,1.388e+03,6.249e+02,7.618e+04
34.4,8.371e+04,1.549e+03,6.356e+02,8.589e+04
36.0,9.515e+04,1.823e+03,6.123e+02,9.758e+04
37.5,1.096e+05,1.856e+03,6.181e+02,1.121e+05
39.1,1.252e+05,1.933e+03,5.916e+02,1.278e+05
40.6,1.418e+05,2.083e+03,5.991e+02,1.445e+05
42.2,1.626e+05,2.188e+03,6.206e+02,1.654e+05
43.8,1.864e+05,2.390e+03,6.030e+02,1.894e+05
45.3,2.139e+05,2.611e+03,6.342e+02,2.171e+05
46.9,2.458e+05,2.992e+03,6.406e+02,2.495e+05
48.5,2.816e+05,2.937e+03,6.355e+02,2.851e+05
50.0,3.265e+05,2.982e+03,6.414e+02,3.301e+05
51.6,3.790e+05,3.520e+03,6.880e+02,3.832e+05
53.2,4.449e+05,4.329e+03,6.908e+02,4.499e+05
54.7,5.294e+05,5.025e+03,6.301e+02,5.350e+05
56.3,6.407e+05,5.740e+03,6.459e+02,6.471e+05
57.8,8.052e+05,5.951e+03,8.317e+02,8.120e+05
59.4,1.022e+06,6.809e+03,1.284e+03,1.030e+06
