freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.273e+01,1.855e+02,5.704e+02,8.286e+02
1.6,3.456e+02,8.982e+02,7.448e+02,1.989e+03
3.3,4.200e+02,1.088e+03,5.160e+02,2.024e+03
4.9,4.088e+02,1.118e+03,9.722e+02,2.499e+03
6.5,3.835e+02,1.167e+03,1.905e+03,3.455e+03
8.2,3.789e+02,1.030e+03,2.668e+03,4.077e+03
9.8,4.072e+02,9.839e+02,3.660e+03,5.052e+03
11.4,4.131e+02,9.426e+02,4.930e+03,6.286e+03
13.1,4.079e+02,9.075e+02,6.824e+03,8.139e+03
14.7,3.931e+02,1.020e+03,9.372e+03,1.079e+04
16.4,3.913e+02,1.038e+03,1.255e+04,1.398e+04
18.0,4.307e+02,1.019e+03,1.634e+04,1.779e+04
19.6,5.070e+02,1.100e+03,2.023e+04,2.183e+04
21.3,6.453e+02,9.971e+02,2.476e+04,2.640e+04
22.9,4.473e+02,9.889e+02,3.028e+04,3.171e+04
24.5,4.022e+02,1.096e+03,3.810e+04,3.960e+04
26.2,5.020e+02,1.174e+03,4.882e+04,5.050e+04
27.8,9.295e+02,1.159e+03,5.931e+04,6.140e+04
29.4,1.279e+03,1.074e+03,6.200e+04,6.435e+04
31.1,1.060e+03,1.053e+03,6.020e+04,6.231e+04
32.7,7.473e+02,1.136e+03,6.560e+04,6.749e+04
34.3,5.505e+02,1.160e+03,8.281e+04,8.452e+04
36.0,4.934e+02,1.368e+03,1.139e+05,1.158e+05
37.6,4.543e+02,1.428e+03,1.621e+05,1.639e+05
39.2,4.061e+02,1.518e+03,2.428e+05,2.448e+05
40.9,5.077e+02,1.947e+03,3.277e+05,3.302e+05
42.5,5.112e+02,3.903e+03,3.299e+05,3.343e+05
44.1,4.689e+02,8.001e+03,3.552e+05,3.636e+05
45.8,4.900e+02,1.408e+04,4.560e+05,4.705e+05
47.4,5.440e+02,1.702e+04,5.626e+05,5.801e+05
49.1,5.687e+02,1.620e+04,6.537e+05,6.704e+05
50.7,6.390e+02,1.226e+04,6.934e+05,7.063e+05
52.3,8.410e+02,8.242e+03,6.779e+05,6.870e+05
54.0,8.641e+02,7.172e+03,6.443e+05,6.523e+05
55.6,7.583e+02,6.361e+03,5.291e+05,5.363e+05
57.2,7.263e+02,5.305e+03,4.658e+05,4.718e+05
58.9,1.240e+03,3.978e+03,5.257e+05,5.309e+05
60.5,2.432e+03,3.257e+03,5.699e+05,5.756e+05
62.1,3.795e+03,2.055e+03,5.328e+05,5.386e+05
63.8,5.795e+03,3.324e+03,4.592e+05,4.684e+05
65.4,8.814e+03,6.294e+03,3.845e+05,3.997e+05
67.0,9.706e+03,1.172e+04,3.271e+05,3.486e+05
68.7,8.250e+03,1.801e+04,2.813e+05,3.076e+05
70.3,7.444e+03,2.294e+04,2.462e+05,2.766e+05
71.9,6.935e+03,2.980e+04,2.223e+05,2.590e+05
73.6,6.135e+03,3.778e+04,2.060e+05,2.499e+05
75.2,5.348e+03,4.268e+04,2.047e+05,2.528e+05
76.9,5.081e+03,4.417e+04,2.055e+05,2.548e+05
78.5,4.636e+03,4.523e+04,2.135e+05,2.634e+05
80.1,4.218e+03,4.151e+04,2.199e+05,2.656e+05
81.8,3.751e+03,3.414e+04,2.142e+05,2.521e+05
83.4,3.014e+03,2.895e+04,1.989e+05,2.309e+05
85.0,2.399e+03,2.591e+04,1.812e+05,2.095e+05
86.7,2.116e+03,2.380e+04,1.696e+05,1.955e+05
88.3,2.432e+03,2.190e+04,1.610e+05,1.853e+05
89.9,2.957e+03,1.961e+04,1.458e+05,1.683e+05
91.6,2.992e+03,1.896e+04,1.379e+05,1.599e+05
93.2,2.297e+03,1.694e+04,1.322e+05,1.514e+05
94.8,1.826e+03,1.426e+04,1.168e+05,1.329e+05
96.5,2.587e+03,1.402e+04,1.044e+05,1.210e+05
98.1,2.916e+03,1.671e+04,1.028e+05,1.224e+05
99.7,2.252e+03,2.033e+04,1.079e+05,1.304e+05
101.4,2.649e+03,2.370e+04,1.130e+05,1.393e+05
103.0,3.237e+03,2.503e+04,1.192e+05,1.475e+05
104.7,2.902e+03,2.302e+04,1.189e+05,1.448e+05
106.3,4.136e+03,2.030e+04,1.165e+05,1.409e+05
107.9,1.003e+04,2.318e+04,1.351e+05,1.683e+05
109.6,2.433e+04,2.798e+04,1.520e+05,2.043e+05
111.2,3.519e+04,3.718e+04,1.904e+05,2.628e+05
112.8,3.495e+04,4.626e+04,2.354e+05,3.166e+05
114.5,2.817e+04,4.888e+04,2.462e+05,3.232e+05
116.1,2.196e+04,4.920e+04,2.428e+05,3.140e+05
117.7,1.518e+04,4.690e+04,2.383e+05,3.004e+05
119.4,1.218e+04,4.153e+04,2.288e+05,2.825e+05
121.0,9.703e+03,4.162e+04,2.336e+05,2.849e+05
122.6,9.344e+03,4.387e+04,2.386e+05,2.919e+05
124.3,1.012e+04,4.454e+04,2.293e+05,2.840e+05
125.9,1.165e+04,3.996e+04,2.028e+05,2.544e+05
127.5,1.471e+04,3.330e+04,1.756e+05,2.236e+05
129.2,1.504e+04,2.950e+04,1.697e+05,2.142e+05
130.8,1.209e+04,2.939e+04,1.747e+05,2.161e+05
132.4,8.987e+03,2.436e+04,1.355e+05,1.688e+05
134.1,5.967e+03,1.310e+04,4.605e+04,6.512e+04
135.7,4.908e+03,9.363e+03,2.314e+04,3.741e+04
137.4,4.277e+03,8.308e+03,1.799e+04,3.058e+04
139.0,3.794e+03,7.243e+03,1.381e+04,2.485e+04
