freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.892e+02,1.654e+02,1.358e+02,1.090e+03
1.6,8.090e+02,8.330e+02,7.394e+02,2.381e+03
3.3,5.035e+02,1.032e+03,9.552e+02,2.491e+03
4.9,8.874e+02,1.070e+03,9.712e+02,2.928e+03
6.5,1.765e+03,1.103e+03,9.927e+02,3.861e+03
8.2,2.538e+03,1.085e+03,9.966e+02,4.620e+03
9.8,3.515e+03,1.008e+03,9.582e+02,5.481e+03
11.4,4.838e+03,1.021e+03,9.151e+02,6.775e+03
13.1,6.281e+03,1.002e+03,9.451e+02,8.228e+03
14.7,7.855e+03,1.056e+03,1.015e+03,9.927e+03
16.4,9.757e+03,1.073e+03,8.900e+02,1.172e+04
18.0,1.214e+04,1.008e+03,8.227e+02,1.397e+04
19.6,1.504e+04,1.013e+03,7.858e+02,1.684e+04
21.3,1.749e+04,1.032e+03,9.072e+02,1.943e+04
22.9,1.862e+04,1.044e+03,9.494e+02,2.061e+04
24.5,2.260e+04,9.994e+02,9.070e+02,2.451e+04
26.2,2.831e+04,1.012e+03,8.906e+02,3.021e+04
27.8,3.194e+04,1.065e+03,1.007e+03,3.401e+04
29.4,3.181e+04,9.878e+02,9.322e+02,3.373e+04
31.1,3.404e+04,1.019e+03,8.996e+02,3.596e+04
32.7,3.913e+04,1.010e+03,9.037e+02,4.104e+04
34.3,4.584e+04,9.244e+02,9.499e+02,4.771e+04
36.0,5.404e+04,9.540e+02,9.955e+02,5.599e+04
37.6,6.401e+04,1.091e+03,9.818e+02,6.608e+04
39.2,7.595e+04,1.025e+03,9.047e+02,7.788e+04
40.9,8.894e+04,9.171e+02,9.290e+02,9.079e+04
42.5,1.035e+05,8.158e+02,9.915e+02,1.053e+05
44.1,1.222e+05,9.264e+02,9.400e+02,1.241e+05
45.8,1.444e+05,1.122e+03,1.057e+03,1.466e+05
47.4,1.711e+05,1.158e+03,8.953e+02,1.731e+05
49.1,2.069e+05,1.167e+03,8.596e+02,2.089e+05
50.7,2.500e+05,1.072e+03,9.599e+02,2.520e+05
52.3,3.090e+05,1.055e+03,1.072e+03,3.111e+05
54.0,3.778e+05,1.431e+03,1.392e+03,3.806e+05
55.6,4.761e+05,1.883e+03,1.710e+03,4.797e+05
57.2,6.742e+05,2.120e+03,2.332e+03,6.787e+05
58.9,9.535e+05,2.831e+03,3.758e+03,9.600e+05
60.5,1.201e+06,2.782e+03,5.180e+03,1.208e+06
62.1,1.226e+06,4.919e+03,6.337e+03,1.237e+06
63.8,9.954e+05,8.339e+03,6.901e+03,1.011e+06
65.4,6.716e+05,9.435e+03,5.364e+03,6.864e+05
67.0,4.199e+05,8.970e+03,4.007e+03,4.329e+05
68.7,2.854e+05,1.079e+04,3.503e+03,2.997e+05
70.3,2.254e+05,1.660e+04,4.803e+03,2.468e+05
71.9,1.965e+05,2.359e+04,7.258e+03,2.273e+05
73.6,1.788e+05,2.906e+04,9.382e+03,2.172e+05
75.2,1.762e+05,3.253e+04,1.165e+04,2.204e+05
76.9,1.843e+05,2.993e+04,1.253e+04,2.268e+05
78.5,1.937e+05,3.068e+04,1.404e+04,2.384e+05
80.1,2.064e+05,3.293e+04,1.615e+04,2.555e+05
81.8,2.240e+05,3.000e+04,1.629e+04,2.703e+05
83.4,2.525e+05,2.594e+04,1.559e+04,2.940e+05
85.0,2.827e+05,2.252e+04,1.504e+04,3.202e+05
86.7,3.202e+05,1.924e+04,1.387e+04,3.533e+05
88.3,4.115e+05,1.523e+04,1.289e+04,4.396e+05
89.9,4.983e+05,1.442e+04,1.431e+04,5.271e+05
91.6,5.934e+05,1.476e+04,1.558e+04,6.238e+05
93.2,6.695e+05,1.720e+04,1.893e+04,7.056e+05
94.8,5.711e+05,2.112e+04,2.174e+04,6.140e+05
96.5,3.994e+05,2.632e+04,2.673e+04,4.524e+05
98.1,3.761e+05,2.822e+04,3.189e+04,4.362e+05
99.7,4.120e+05,2.955e+04,3.661e+04,4.782e+05
101.4,5.805e+05,2.748e+04,2.944e+04,6.374e+05
103.0,1.093e+06,2.678e+04,2.434e+04,1.144e+06
104.6,1.950e+06,3.600e+04,3.871e+04,2.025e+06
106.3,2.062e+06,3.752e+04,4.646e+04,2.146e+06
