freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.429e+02,7.500e+00,8.836e+00,4.593e+02
1.5,2.533e+02,1.479e+01,2.297e+01,2.911e+02
3.0,1.818e+01,1.365e+01,2.117e+01,5.300e+01
4.6,2.852e+02,1.182e+01,2.068e+01,3.177e+02
6.1,1.113e+03,1.201e+01,2.240e+01,1.148e+03
7.6,1.768e+03,1.371e+01,2.129e+01,1.803e+03
9.1,2.457e+03,1.444e+01,1.980e+01,2.491e+03
10.7,3.260e+03,1.400e+01,2.131e+01,3.295e+03
12.2,4.151e+03,1.536e+01,2.270e+01,4.189e+03
13.7,5.199e+03,1.605e+01,2.329e+01,5.238e+03
15.2,6.317e+03,1.502e+01,2.489e+01,6.357e+03
16.7,7.573e+03,1.522e+01,2.388e+01,7.612e+03
18.3,8.937e+03,1.678e+01,2.405e+01,8.978e+03
19.8,1.045e+04,1.736e+01,2.387e+01,1.049e+04
21.3,1.264e+04,1.753e+01,2.365e+01,1.268e+04
22.8,1.571e+04,2.067e+01,2.383e+01,1.575e+04
24.3,1.891e+04,2.259e+01,2.386e+01,1.896e+04
25.9,2.109e+04,1.923e+01,2.246e+01,2.113e+04
27.4,2.298e+04,2.199e+01,2.407e+01,2.303e+04
28.9,2.498e+04,2.532e+01,2.505e+01,2.503e+04
30.4,2.691e+04,2.620e+01,2.876e+01,2.696e+04
32.0,2.956e+04,2.888e+01,3.022e+01,2.962e+04
33.5,3.444e+04,3.256e+01,3.023e+01,3.451e+04
35.0,4.117e+04,3.568e+01,2.858e+01,4.123e+04
36.5,4.902e+04,3.920e+01,2.272e+01,4.908e+04
38.0,5.581e+04,4.563e+01,2.110e+01,5.588e+04
39.6,6.347e+04,5.401e+01,2.246e+01,6.355e+04
41.1,7.255e+04,6.047e+01,2.260e+01,7.263e+04
42.6,8.089e+04,6.924e+01,2.266e+01,8.098e+04
44.1,9.180e+04,8.071e+01,2.415e+01,9.191e+04
45.7,1.034e+05,9.845e+01,2.701e+01,1.036e+05
47.2,1.206e+05,1.249e+02,2.926e+01,1.207e+05
48.7,1.456e+05,1.539e+02,3.048e+01,1.458e+05
50.2,1.770e+05,1.840e+02,3.135e+01,1.772e+05
51.7,2.123e+05,2.286e+02,3.940e+01,2.126e+05
53.3,2.365e+05,2.522e+02,6.331e+01,2.368e+05
54.8,2.533e+05,2.722e+02,8.797e+01,2.536e+05
56.3,2.918e+05,3.858e+02,6.572e+01,2.923e+05
57.8,3.362e+05,6.076e+02,1.018e+02,3.369e+05
59.4,3.721e+05,5.897e+02,1.962e+02,3.729e+05
60.9,4.207e+05,3.303e+02,2.085e+02,4.213e+05
62.4,5.307e+05,4.676e+02,3.364e+02,5.315e+05
63.9,7.010e+05,7.544e+02,7.476e+02,7.025e+05
65.4,9.252e+05,1.298e+03,1.383e+03,9.279e+05
67.0,1.215e+06,2.587e+03,2.252e+03,1.220e+06
68.5,1.731e+06,6.145e+03,5.286e+03,1.743e+06
70.0,2.234e+06,1.296e+04,1.081e+04,2.258e+06
71.5,2.319e+06,1.559e+04,1.635e+04,2.351e+06
73.0,1.994e+06,1.013e+04,1.634e+04,2.021e+06
74.6,1.604e+06,6.354e+03,1.339e+04,1.624e+06
76.1,1.307e+06,8.371e+03,1.160e+04,1.326e+06
77.6,1.129e+06,1.222e+04,1.160e+04,1.153e+06
79.1,1.015e+06,1.365e+04,1.193e+04,1.040e+06
80.7,8.973e+05,1.221e+04,1.157e+04,9.211e+05
82.2,7.650e+05,9.738e+03,9.344e+03,7.841e+05
83.7,6.395e+05,6.828e+03,6.270e+03,6.526e+05
85.2,5.113e+05,4.226e+03,3.770e+03,5.193e+05
86.7,3.809e+05,2.822e+03,2.418e+03,3.861e+05
