freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.967e+00,1.155e+01,4.887e+02,5.042e+02
1.6,1.279e+01,1.852e+01,2.926e+02,3.239e+02
3.1,1.456e+01,1.618e+01,3.585e+01,6.659e+01
4.7,1.512e+01,1.395e+01,3.961e+02,4.251e+02
6.2,1.429e+01,1.381e+01,1.305e+03,1.333e+03
7.8,1.482e+01,1.409e+01,1.927e+03,1.956e+03
9.3,1.551e+01,1.580e+01,2.784e+03,2.815e+03
10.9,1.529e+01,1.545e+01,3.911e+03,3.942e+03
12.4,1.449e+01,1.560e+01,5.332e+03,5.363e+03
14.0,1.432e+01,1.586e+01,7.245e+03,7.275e+03
15.5,1.584e+01,1.458e+01,9.666e+03,9.696e+03
17.1,1.628e+01,1.546e+01,1.208e+04,1.211e+04
18.7,1.611e+01,1.871e+01,1.459e+04,1.463e+04
20.2,1.864e+01,8.231e+01,1.762e+04,1.772e+04
21.8,1.779e+01,9.744e+01,2.083e+04,2.094e+04
23.3,1.695e+01,1.865e+01,2.416e+04,2.419e+04
24.9,1.765e+01,1.576e+01,2.874e+04,2.877e+04
26.4,1.932e+01,1.644e+01,3.516e+04,3.520e+04
28.0,2.182e+01,1.773e+01,4.317e+04,4.321e+04
29.5,2.100e+01,1.835e+01,5.316e+04,5.320e+04
31.1,2.187e+01,1.649e+01,6.626e+04,6.630e+04
32.6,2.407e+01,1.583e+01,8.393e+04,8.397e+04
34.2,2.546e+01,1.590e+01,1.069e+05,1.069e+05
35.8,2.750e+01,1.624e+01,1.387e+05,1.387e+05
37.3,3.592e+01,1.898e+01,1.896e+05,1.897e+05
38.9,5.389e+01,1.949e+01,2.722e+05,2.723e+05
40.4,7.827e+01,1.803e+01,4.189e+05,4.190e+05
42.0,1.149e+02,2.065e+01,7.001e+05,7.002e+05
43.5,1.437e+02,4.563e+01,1.156e+06,1.156e+06
45.1,1.144e+02,1.311e+02,1.429e+06,1.429e+06
46.6,9.084e+01,2.912e+02,1.095e+06,1.095e+06
48.2,7.804e+01,6.226e+02,7.261e+05,7.268e+05
49.7,6.110e+01,1.568e+03,5.612e+05,5.629e+05
51.3,6.758e+01,2.853e+03,4.803e+05,4.833e+05
52.9,8.207e+01,3.468e+03,4.149e+05,4.185e+05
54.4,1.225e+02,3.451e+03,3.640e+05,3.675e+05
56.0,1.859e+02,2.742e+03,3.287e+05,3.316e+05
57.5,2.860e+02,2.231e+03,3.079e+05,3.105e+05
59.1,2.742e+02,2.202e+03,2.852e+05,2.877e+05
60.6,1.263e+02,2.032e+03,2.605e+05,2.626e+05
62.2,9.130e+01,1.883e+03,2.319e+05,2.338e+05
63.7,8.826e+01,2.018e+03,2.020e+05,2.041e+05
65.3,1.011e+02,2.202e+03,1.780e+05,1.803e+05
66.8,1.889e+02,2.284e+03,1.599e+05,1.624e+05
68.4,2.575e+02,2.372e+03,1.494e+05,1.520e+05
70.0,2.239e+02,2.653e+03,1.482e+05,1.511e+05
71.5,1.520e+02,2.977e+03,1.534e+05,1.566e+05
73.1,9.881e+01,3.243e+03,1.579e+05,1.613e+05
74.6,1.005e+02,3.603e+03,1.599e+05,1.636e+05
76.2,1.353e+02,3.760e+03,1.593e+05,1.632e+05
77.7,1.965e+02,4.186e+03,1.560e+05,1.604e+05
79.3,1.960e+02,5.287e+03,1.479e+05,1.534e+05
80.8,1.764e+02,6.249e+03,1.375e+05,1.439e+05
82.4,2.905e+02,6.682e+03,1.238e+05,1.307e+05
83.9,7.139e+02,7.297e+03,1.094e+05,1.174e+05
85.5,1.426e+03,8.631e+03,9.814e+04,1.082e+05
87.1,2.269e+03,9.944e+03,9.346e+04,1.057e+05
88.6,3.053e+03,1.087e+04,9.316e+04,1.071e+05
90.2,3.332e+03,1.162e+04,9.243e+04,1.074e+05
91.7,3.134e+03,1.215e+04,9.371e+04,1.090e+05
93.3,3.085e+03,1.258e+04,9.470e+04,1.104e+05
94.8,2.957e+03,1.266e+04,9.402e+04,1.096e+05
96.4,2.968e+03,1.272e+04,9.530e+04,1.110e+05
97.9,3.256e+03,1.278e+04,9.804e+04,1.141e+05
99.5,3.542e+03,1.250e+04,9.796e+04,1.140e+05
101.0,3.829e+03,1.215e+04,9.321e+04,1.092e+05
102.6,4.331e+03,1.190e+04,8.614e+04,1.024e+05
104.2,5.081e+03,1.233e+04,8.049e+04,9.790e+04
105.7,5.442e+03,1.340e+04,7.728e+04,9.613e+04
107.3,5.142e+03,1.462e+04,7.643e+04,9.619e+04
108.8,4.342e+03,1.599e+04,7.548e+04,9.581e+04
110.4,3.695e+03,1.881e+04,7.998e+04,1.025e+05
111.9,3.178e+03,2.342e+04,8.987e+04,1.165e+05
113.5,2.746e+03,2.980e+04,1.027e+05,1.352e+05
115.0,2.232e+03,3.791e+04,1.162e+05,1.563e+05
116.6,1.710e+03,4.604e+04,1.264e+05,1.741e+05
118.1,1.460e+03,5.201e+04,1.301e+05,1.835e+05
119.7,1.710e+03,5.570e+04,1.283e+05,1.857e+05
121.3,2.188e+03,5.615e+04,1.190e+05,1.774e+05
