freq,psd_x,psd_y,psd_z,psd_xyz
0.0,6.324e+01,7.318e+01,8.681e+02,1.005e+03
1.5,3.279e+02,3.609e+02,7.907e+02,1.480e+03
3.0,4.256e+02,4.615e+02,4.627e+02,1.350e+03
4.5,4.583e+02,5.087e+02,7.387e+02,1.706e+03
6.0,4.904e+02,5.407e+02,1.634e+03,2.665e+03
7.5,5.122e+02,5.400e+02,2.347e+03,3.399e+03
9.0,5.218e+02,6.544e+02,3.087e+03,4.263e+03
10.5,5.188e+02,6.657e+02,4.126e+03,5.310e+03
12.0,4.632e+02,6.170e+02,5.578e+03,6.658e+03
13.5,4.498e+02,5.897e+02,7.088e+03,8.128e+03
15.0,4.397e+02,5.842e+02,8.406e+03,9.430e+03
16.5,4.172e+02,5.542e+02,1.057e+04,1.154e+04
18.0,4.947e+02,6.984e+02,1.350e+04,1.469e+04
19.5,7.056e+02,9.784e+02,1.671e+04,1.839e+04
21.0,7.714e+02,1.137e+03,1.951e+04,2.142e+04
22.4,6.796e+02,1.109e+03,2.303e+04,2.482e+04
23.9,6.951e+02,1.063e+03,2.709e+04,2.884e+04
25.4,7.322e+02,1.049e+03,3.301e+04,3.479e+04
26.9,6.895e+02,9.530e+02,4.017e+04,4.181e+04
28.4,6.032e+02,8.380e+02,4.973e+04,5.117e+04
29.9,5.154e+02,6.193e+02,6.181e+04,6.294e+04
31.4,4.088e+02,4.727e+02,7.676e+04,7.764e+04
32.9,3.966e+02,4.292e+02,9.616e+04,9.699e+04
34.4,3.947e+02,4.108e+02,1.246e+05,1.254e+05
35.9,3.842e+02,3.769e+02,1.646e+05,1.653e+05
37.4,4.583e+02,4.209e+02,2.184e+05,2.193e+05
38.9,4.793e+02,4.853e+02,2.968e+05,2.977e+05
40.4,4.290e+02,4.806e+02,3.940e+05,3.950e+05
41.9,3.861e+02,4.312e+02,5.531e+05,5.539e+05
43.4,3.901e+02,4.879e+02,9.180e+05,9.189e+05
44.9,4.330e+02,6.192e+02,1.897e+06,1.898e+06
46.4,6.264e+02,1.102e+03,3.697e+06,3.698e+06
47.9,7.107e+02,1.914e+03,4.306e+06,4.309e+06
49.4,6.021e+02,2.111e+03,3.511e+06,3.514e+06
50.9,7.161e+02,1.904e+03,2.523e+06,2.525e+06
52.4,6.377e+02,1.582e+03,1.755e+06,1.757e+06
53.9,6.473e+02,1.282e+03,1.202e+06,1.204e+06
55.4,7.538e+02,1.042e+03,8.224e+05,8.242e+05
56.9,5.925e+02,2.159e+03,5.956e+05,5.984e+05
58.4,4.558e+02,3.560e+03,4.830e+05,4.870e+05
59.9,4.955e+02,3.939e+03,4.187e+05,4.231e+05
61.4,4.832e+02,4.670e+03,3.742e+05,3.793e+05
62.9,4.313e+02,5.508e+03,3.320e+05,3.380e+05
64.4,4.407e+02,5.076e+03,3.004e+05,3.059e+05
65.8,5.157e+02,4.566e+03,2.795e+05,2.846e+05
67.3,6.156e+02,4.574e+03,2.637e+05,2.689e+05
68.8,6.516e+02,4.230e+03,2.509e+05,2.558e+05
70.3,7.218e+02,3.930e+03,2.419e+05,2.466e+05
71.8,7.772e+02,3.503e+03,2.419e+05,2.461e+05
73.3,7.957e+02,3.245e+03,2.388e+05,2.429e+05
74.8,7.716e+02,3.818e+03,2.253e+05,2.299e+05
76.3,8.895e+02,4.884e+03,2.025e+05,2.082e+05
77.8,1.007e+03,6.565e+03,1.749e+05,1.825e+05
79.3,1.101e+03,8.075e+03,1.479e+05,1.570e+05
80.8,1.165e+03,8.042e+03,1.264e+05,1.356e+05
82.3,1.679e+03,7.035e+03,1.109e+05,1.196e+05
83.8,2.362e+03,6.039e+03,1.002e+05,1.086e+05
85.3,2.621e+03,4.676e+03,9.182e+04,9.912e+04
86.8,2.631e+03,3.365e+03,8.765e+04,9.364e+04
88.3,2.572e+03,2.562e+03,8.204e+04,8.718e+04
89.8,2.345e+03,2.226e+03,7.355e+04,7.812e+04
91.3,2.323e+03,2.735e+03,6.718e+04,7.224e+04
92.8,2.894e+03,3.836e+03,6.372e+04,7.045e+04
94.3,3.625e+03,4.786e+03,6.594e+04,7.435e+04
95.8,4.373e+03,5.489e+03,6.926e+04,7.912e+04
97.3,4.438e+03,5.847e+03,7.177e+04,8.205e+04
98.8,4.638e+03,6.643e+03,7.252e+04,8.380e+04
100.3,4.633e+03,7.610e+03,7.534e+04,8.758e+04
101.8,4.485e+03,9.282e+03,7.871e+04,9.247e+04
103.3,4.274e+03,1.266e+04,8.607e+04,1.030e+05
104.8,3.776e+03,1.717e+04,9.425e+04,1.152e+05
106.3,3.600e+03,2.312e+04,1.044e+05,1.311e+05
107.8,3.439e+03,3.026e+04,1.110e+05,1.447e+05
109.2,3.408e+03,3.723e+04,1.106e+05,1.512e+05
110.7,3.733e+03,4.122e+04,1.032e+05,1.482e+05
112.2,3.759e+03,4.141e+04,8.917e+04,1.343e+05
113.7,2.923e+03,3.870e+04,7.249e+04,1.141e+05
115.2,3.598e+03,3.420e+04,5.747e+04,9.527e+04
116.7,3.958e+03,3.004e+04,4.396e+04,7.795e+04
118.2,4.518e+03,2.589e+04,3.359e+04,6.399e+04
119.7,5.741e+03,2.190e+04,2.694e+04,5.458e+04
121.2,5.709e+03,1.720e+04,2.234e+04,4.525e+04
122.7,5.859e+03,1.381e+04,1.916e+04,3.883e+04
124.2,6.431e+03,8.921e+03,1.660e+04,3.195e+04
125.7,7.202e+03,5.208e+03,1.519e+04,2.760e+04
127.2,7.800e+03,3.186e+03,1.552e+04,2.650e+04
128.7,8.603e+03,2.452e+03,1.814e+04,2.919e+04
130.2,9.115e+03,3.534e+03,2.097e+04,3.362e+04
131.7,7.914e+03,5.265e+03,2.197e+04,3.515e+04
133.2,3.843e+03,3.442e+03,1.195e+04,1.923e+04
134.7,9.252e+02,1.131e+03,1.993e+03,4.049e+03
136.2,7.722e+02,1.046e+03,1.285e+03,3.103e+03
137.7,7.964e+02,9.735e+02,1.309e+03,3.079e+03
139.2,7.823e+02,9.537e+02,1.370e+03,3.106e+03
140.7,7.661e+02,1.096e+03,1.219e+03,3.081e+03
142.2,6.348e+02,8.735e+02,8.704e+02,2.379e+03
143.7,5.788e+02,6.806e+02,7.033e+02,1.963e+03
145.2,5.294e+02,6.169e+02,5.957e+02,1.742e+03
146.7,5.107e+02,5.614e+02,5.265e+02,1.599e+03
148.2,5.106e+02,4.846e+02,5.052e+02,1.500e+03
149.7,5.608e+02,4.918e+02,5.949e+02,1.648e+03
151.2,6.744e+02,5.139e+02,8.058e+02,1.994e+03
152.7,7.653e+02,5.546e+02,1.021e+03,2.341e+03
154.1,7.590e+02,5.886e+02,1.030e+03,2.378e+03
155.6,7.317e+02,6.527e+02,1.008e+03,2.392e+03
157.1,6.765e+02,7.819e+02,1.073e+03,2.532e+03
158.6,6.335e+02,8.387e+02,1.107e+03,2.579e+03
160.1,6.370e+02,9.180e+02,1.049e+03,2.604e+03
161.6,7.420e+02,1.092e+03,1.083e+03,2.917e+03
163.1,8.397e+02,1.299e+03,1.133e+03,3.272e+03
164.6,7.869e+02,1.401e+03,1.119e+03,3.307e+03
166.1,8.441e+02,1.634e+03,1.128e+03,3.607e+03
167.6,9.295e+02,1.894e+03,1.197e+03,4.021e+03
169.1,9.412e+02,2.251e+03,1.287e+03,4.479e+03
170.6,9.851e+02,2.588e+03,1.337e+03,4.910e+03
172.1,8.304e+02,2.574e+03,1.196e+03,4.601e+03
173.6,6.820e+02,2.285e+03,9.697e+02,3.937e+03
175.1,7.258e+02,1.869e+03,8.915e+02,3.486e+03
176.6,7.564e+02,1.507e+03,8.513e+02,3.114e+03
178.1,7.935e+02,1.413e+03,9.272e+02,3.134e+03
179.6,8.274e+02,1.300e+03,1.074e+03,3.201e+03
181.1,8.828e+02,1.265e+03,1.374e+03,3.522e+03
182.6,1.140e+03,1.770e+03,1.742e+03,4.652e+03
184.1,1.447e+03,2.317e+03,1.692e+03,5.456e+03
