freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.261e+02,4.748e+00,5.415e+00,3.363e+02
1.6,1.868e+02,1.048e+01,2.012e+01,2.174e+02
3.1,2.066e+01,1.055e+01,2.180e+01,5.301e+01
4.7,3.462e+02,1.240e+01,2.116e+01,3.798e+02
6.2,1.205e+03,1.226e+01,2.233e+01,1.240e+03
7.8,1.893e+03,1.167e+01,2.225e+01,1.927e+03
9.3,2.572e+03,1.224e+01,2.104e+01,2.606e+03
10.9,3.388e+03,1.216e+01,2.162e+01,3.422e+03
12.5,4.320e+03,1.302e+01,2.139e+01,4.354e+03
14.0,5.359e+03,1.442e+01,2.342e+01,5.397e+03
15.6,6.504e+03,1.307e+01,2.373e+01,6.541e+03
17.1,7.882e+03,1.292e+01,2.209e+01,7.917e+03
18.7,9.421e+03,1.829e+01,2.119e+01,9.461e+03
20.3,1.119e+04,8.446e+01,2.421e+01,1.130e+04
21.8,1.399e+04,9.324e+01,2.328e+01,1.410e+04
23.4,1.764e+04,1.786e+01,1.893e+01,1.768e+04
24.9,2.136e+04,1.568e+01,2.117e+01,2.139e+04
26.5,2.453e+04,1.703e+01,2.116e+01,2.457e+04
28.0,2.715e+04,1.832e+01,2.044e+01,2.719e+04
29.6,2.967e+04,1.918e+01,2.041e+01,2.971e+04
31.2,3.241e+04,2.004e+01,2.187e+01,3.245e+04
32.7,3.690e+04,2.203e+01,2.337e+01,3.695e+04
34.3,4.381e+04,2.584e+01,2.042e+01,4.385e+04
35.8,5.127e+04,2.962e+01,2.113e+01,5.132e+04
37.4,5.887e+04,3.466e+01,2.321e+01,5.893e+04
38.9,6.643e+04,3.718e+01,2.271e+01,6.649e+04
40.5,7.499e+04,3.850e+01,2.372e+01,7.505e+04
42.1,8.522e+04,4.049e+01,2.503e+01,8.528e+04
43.6,9.648e+04,4.948e+01,3.005e+01,9.656e+04
45.2,1.092e+05,6.775e+01,3.272e+01,1.093e+05
46.7,1.254e+05,8.613e+01,4.240e+01,1.255e+05
48.3,1.475e+05,1.066e+02,5.828e+01,1.477e+05
49.9,1.735e+05,1.041e+02,9.120e+01,1.737e+05
51.4,2.023e+05,8.936e+01,1.377e+02,2.026e+05
53.0,2.358e+05,7.057e+01,1.827e+02,2.361e+05
54.5,2.469e+05,1.205e+02,2.229e+02,2.473e+05
56.1,2.556e+05,2.186e+02,1.689e+02,2.560e+05
57.6,2.951e+05,3.659e+02,1.955e+02,2.957e+05
59.2,3.186e+05,3.554e+02,3.798e+02,3.193e+05
60.8,3.481e+05,3.322e+02,5.100e+02,3.489e+05
62.3,4.374e+05,4.440e+02,6.370e+02,4.385e+05
63.9,5.902e+05,6.529e+02,9.022e+02,5.918e+05
65.4,7.909e+05,1.335e+03,1.305e+03,7.935e+05
67.0,9.355e+05,3.589e+03,1.637e+03,9.407e+05
68.5,9.168e+05,7.077e+03,1.884e+03,9.258e+05
70.1,8.459e+05,9.795e+03,3.116e+03,8.588e+05
71.7,8.227e+05,1.142e+04,5.771e+03,8.399e+05
73.2,8.065e+05,1.120e+04,8.656e+03,8.264e+05
74.8,7.689e+05,8.287e+03,9.906e+03,7.871e+05
76.3,7.287e+05,5.979e+03,9.023e+03,7.437e+05
77.9,6.913e+05,5.538e+03,7.869e+03,7.047e+05
79.5,6.331e+05,5.319e+03,5.598e+03,6.440e+05
81.0,5.500e+05,4.504e+03,3.695e+03,5.582e+05
82.6,4.414e+05,3.453e+03,2.751e+03,4.476e+05
84.1,3.411e+05,2.528e+03,2.270e+03,3.459e+05
85.7,2.574e+05,1.715e+03,1.880e+03,2.610e+05
87.2,1.935e+05,1.107e+03,1.397e+03,1.960e+05
88.8,1.450e+05,7.449e+02,1.090e+03,1.468e+05
90.4,1.093e+05,5.211e+02,9.631e+02,1.108e+05
91.9,8.864e+04,4.083e+02,1.026e+03,9.008e+04
93.5,8.147e+04,3.243e+02,9.445e+02,8.274e+04
95.0,8.275e+04,2.008e+02,7.727e+02,8.372e+04
96.6,9.618e+04,1.913e+02,6.629e+02,9.703e+04
98.1,1.261e+05,2.644e+02,6.599e+02,1.271e+05
99.7,1.489e+05,3.704e+02,6.420e+02,1.499e+05
101.3,1.340e+05,6.009e+02,1.025e+03,1.356e+05
102.8,1.162e+05,1.068e+03,1.768e+03,1.191e+05
104.4,1.127e+05,1.678e+03,2.457e+03,1.168e+05
105.9,1.199e+05,2.252e+03,3.143e+03,1.253e+05
107.5,1.283e+05,2.737e+03,3.410e+03,1.344e+05
109.1,1.326e+05,2.964e+03,3.143e+03,1.387e+05
110.6,1.398e+05,2.967e+03,3.061e+03,1.459e+05
112.2,1.434e+05,3.384e+03,3.289e+03,1.501e+05
113.7,1.438e+05,3.882e+03,3.479e+03,1.512e+05
115.3,1.382e+05,3.825e+03,2.918e+03,1.449e+05
116.8,1.250e+05,2.962e+03,1.829e+03,1.297e+05
118.4,1.203e+05,1.702e+03,1.026e+03,1.230e+05
120.0,1.266e+05,1.085e+03,1.159e+03,1.288e+05
121.5,1.324e+05,9.754e+02,1.420e+03,1.348e+05
123.1,1.382e+05,1.300e+03,1.933e+03,1.414e+05
124.6,1.588e+05,2.095e+03,2.385e+03,1.633e+05
126.2,1.609e+05,2.496e+03,2.264e+03,1.657e+05
127.8,1.612e+05,3.399e+03,2.202e+03,1.668e+05
129.3,1.732e+05,4.824e+03,2.205e+03,1.802e+05
130.9,1.933e+05,6.595e+03,2.108e+03,2.020e+05
132.4,1.581e+05,5.518e+03,1.648e+03,1.653e+05
134.0,3.778e+04,1.155e+03,4.665e+02,3.941e+04
135.5,1.138e+04,3.573e+02,1.722e+02,1.191e+04
137.1,1.095e+04,3.554e+02,1.320e+02,1.144e+04
138.7,1.073e+04,3.185e+02,9.930e+01,1.115e+04
140.2,1.048e+04,3.084e+02,8.422e+01,1.087e+04
141.8,1.064e+04,3.525e+02,7.752e+01,1.107e+04
143.3,1.093e+04,4.137e+02,7.911e+01,1.143e+04
144.9,1.091e+04,4.796e+02,9.258e+01,1.149e+04
146.4,1.095e+04,5.021e+02,8.939e+01,1.155e+04
148.0,1.106e+04,4.986e+02,7.079e+01,1.163e+04
149.6,1.112e+04,5.473e+02,5.628e+01,1.172e+04
151.1,1.170e+04,6.240e+02,5.412e+01,1.238e+04
152.7,1.135e+04,6.958e+02,7.312e+01,1.212e+04
154.2,1.138e+04,9.005e+02,8.054e+01,1.236e+04
155.8,1.121e+04,7.348e+02,6.311e+01,1.200e+04
157.4,1.227e+04,4.302e+02,8.978e+01,1.279e+04
158.9,1.551e+04,5.743e+02,1.079e+02,1.619e+04
160.5,1.550e+04,7.919e+02,9.549e+01,1.639e+04
162.0,1.528e+04,8.968e+02,9.765e+01,1.628e+04
163.6,1.539e+04,9.216e+02,9.425e+01,1.641e+04
165.1,1.469e+04,1.010e+03,8.172e+01,1.578e+04
166.7,1.425e+04,1.087e+03,8.769e+01,1.542e+04
168.3,1.434e+04,1.153e+03,9.855e+01,1.559e+04
169.8,1.448e+04,1.279e+03,1.042e+02,1.586e+04
171.4,1.415e+04,1.267e+03,9.505e+01,1.552e+04
172.9,1.356e+04,1.227e+03,8.657e+01,1.487e+04
174.5,1.405e+04,1.243e+03,9.048e+01,1.538e+04
176.0,1.495e+04,1.486e+03,9.164e+01,1.653e+04
177.6,1.460e+04,1.760e+03,9.858e+01,1.646e+04
179.2,1.400e+04,1.785e+03,9.327e+01,1.588e+04
180.7,1.395e+04,1.648e+03,1.080e+02,1.570e+04
182.3,1.470e+04,1.977e+03,1.307e+02,1.681e+04
183.8,1.532e+04,2.351e+03,1.196e+02,1.779e+04
185.4,1.519e+04,2.292e+03,1.241e+02,1.760e+04
187.0,1.488e+04,2.061e+03,1.348e+02,1.708e+04
