freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.287e+00,8.633e+00,5.883e+02,6.002e+02
1.6,1.236e+01,1.585e+01,3.570e+02,3.852e+02
3.1,1.449e+01,1.475e+01,3.856e+01,6.780e+01
4.7,1.555e+01,1.466e+01,4.089e+02,4.391e+02
6.3,1.528e+01,1.501e+01,1.323e+03,1.353e+03
7.8,1.504e+01,1.655e+01,1.917e+03,1.949e+03
9.4,1.444e+01,1.578e+01,2.769e+03,2.800e+03
10.9,1.426e+01,1.415e+01,3.947e+03,3.975e+03
12.5,1.395e+01,1.561e+01,5.362e+03,5.392e+03
14.1,1.438e+01,1.747e+01,7.308e+03,7.340e+03
15.6,1.409e+01,1.723e+01,9.750e+03,9.781e+03
17.2,1.511e+01,1.711e+01,1.226e+04,1.230e+04
18.8,1.590e+01,2.003e+01,1.470e+04,1.474e+04
20.3,1.678e+01,6.363e+01,1.752e+04,1.760e+04
21.9,1.716e+01,5.876e+01,2.048e+04,2.056e+04
23.4,1.675e+01,1.800e+01,2.372e+04,2.376e+04
25.0,1.762e+01,1.608e+01,2.842e+04,2.845e+04
26.6,1.970e+01,1.796e+01,3.439e+04,3.443e+04
28.1,2.156e+01,1.790e+01,4.190e+04,4.194e+04
29.7,2.110e+01,1.732e+01,5.160e+04,5.164e+04
31.3,2.014e+01,1.539e+01,6.434e+04,6.438e+04
32.8,2.233e+01,1.374e+01,8.085e+04,8.089e+04
34.4,2.585e+01,1.357e+01,1.028e+05,1.028e+05
35.9,3.152e+01,1.466e+01,1.347e+05,1.348e+05
37.5,3.647e+01,1.511e+01,1.829e+05,1.829e+05
39.1,4.148e+01,1.553e+01,2.565e+05,2.566e+05
40.6,6.809e+01,1.606e+01,3.778e+05,3.778e+05
42.2,1.305e+02,2.285e+01,6.182e+05,6.184e+05
43.8,2.318e+02,6.585e+01,1.112e+06,1.112e+06
45.3,3.292e+02,2.949e+02,1.802e+06,1.803e+06
46.9,3.314e+02,6.579e+02,1.934e+06,1.935e+06
48.4,3.223e+02,8.072e+02,1.540e+06,1.541e+06
50.0,3.244e+02,9.344e+02,1.160e+06,1.161e+06
51.6,3.075e+02,1.254e+03,9.005e+05,9.021e+05
53.1,2.907e+02,1.465e+03,7.311e+05,7.329e+05
54.7,2.653e+02,1.280e+03,6.102e+05,6.118e+05
56.3,1.614e+02,9.229e+02,5.157e+05,5.168e+05
57.8,2.096e+02,1.170e+03,4.415e+05,4.429e+05
59.4,2.385e+02,1.467e+03,3.788e+05,3.805e+05
60.9,1.660e+02,1.438e+03,3.238e+05,3.254e+05
62.5,1.619e+02,1.463e+03,2.752e+05,2.768e+05
64.1,2.178e+02,1.777e+03,2.386e+05,2.406e+05
65.6,2.518e+02,2.084e+03,2.133e+05,2.156e+05
67.2,2.115e+02,2.258e+03,1.905e+05,1.930e+05
68.8,1.275e+02,2.212e+03,1.723e+05,1.747e+05
70.3,4.562e+01,1.858e+03,1.623e+05,1.642e+05
71.9,2.739e+01,1.348e+03,1.616e+05,1.630e+05
73.5,6.722e+01,1.285e+03,1.607e+05,1.621e+05
75.0,1.369e+02,1.818e+03,1.607e+05,1.627e+05
76.6,2.248e+02,2.781e+03,1.578e+05,1.608e+05
78.1,3.007e+02,4.096e+03,1.514e+05,1.558e+05
79.7,3.212e+02,5.184e+03,1.448e+05,1.503e+05
81.3,2.850e+02,5.651e+03,1.373e+05,1.433e+05
82.8,4.056e+02,5.980e+03,1.283e+05,1.347e+05
84.4,8.398e+02,6.801e+03,1.147e+05,1.223e+05
86.0,1.563e+03,8.017e+03,1.025e+05,1.121e+05
87.5,1.914e+03,9.382e+03,9.659e+04,1.079e+05
89.1,1.827e+03,1.047e+04,9.489e+04,1.072e+05
90.6,1.636e+03,1.157e+04,9.728e+04,1.105e+05
92.2,1.373e+03,1.260e+04,1.018e+05,1.158e+05
93.8,1.192e+03,1.320e+04,1.048e+05,1.192e+05
95.3,1.316e+03,1.335e+04,1.060e+05,1.206e+05
96.9,1.705e+03,1.334e+04,1.085e+05,1.235e+05
98.5,1.875e+03,1.418e+04,1.090e+05,1.251e+05
100.0,1.896e+03,1.535e+04,1.082e+05,1.255e+05
101.6,2.161e+03,1.608e+04,1.065e+05,1.248e+05
103.1,2.802e+03,1.700e+04,1.034e+05,1.232e+05
