freq,psd_x,psd_y,psd_z,psd_xyz
0.0,8.451e+01,9.004e+01,7.004e+02,8.749e+02
1.5,3.997e+02,4.014e+02,1.065e+03,1.866e+03
2.9,4.529e+02,4.508e+02,8.673e+02,1.771e+03
4.4,4.473e+02,3.961e+02,1.025e+03,1.868e+03
5.8,4.481e+02,4.411e+02,1.744e+03,2.633e+03
7.3,5.525e+02,5.047e+02,2.809e+03,3.866e+03
8.7,6.202e+02,5.906e+02,3.936e+03,5.147e+03
10.2,5.730e+02,5.581e+02,3.821e+03,4.952e+03
11.6,4.552e+02,4.300e+02,5.278e+03,6.163e+03
13.1,4.253e+02,4.314e+02,6.703e+03,7.560e+03
14.5,4.422e+02,4.245e+02,8.318e+03,9.185e+03
16.0,4.665e+02,4.307e+02,1.004e+04,1.094e+04
17.4,5.167e+02,5.058e+02,1.294e+04,1.396e+04
18.9,5.182e+02,5.562e+02,1.661e+04,1.769e+04
20.3,5.328e+02,4.966e+02,1.889e+04,1.992e+04
21.8,5.437e+02,5.095e+02,2.055e+04,2.160e+04
23.2,4.973e+02,5.166e+02,2.265e+04,2.366e+04
24.7,4.099e+02,4.608e+02,2.652e+04,2.739e+04
26.1,4.281e+02,4.529e+02,3.264e+04,3.352e+04
27.6,4.917e+02,4.974e+02,4.032e+04,4.130e+04
29.0,4.844e+02,5.254e+02,4.871e+04,4.972e+04
30.5,4.661e+02,4.987e+02,5.982e+04,6.079e+04
31.9,5.051e+02,5.654e+02,7.344e+04,7.451e+04
33.4,5.453e+02,6.320e+02,9.008e+04,9.126e+04
34.8,5.336e+02,5.928e+02,1.131e+05,1.143e+05
36.3,5.113e+02,5.385e+02,1.448e+05,1.458e+05
37.7,4.856e+02,5.927e+02,1.894e+05,1.904e+05
39.2,4.890e+02,6.080e+02,2.561e+05,2.572e+05
40.6,5.414e+02,7.142e+02,3.665e+05,3.677e+05
42.1,5.412e+02,7.881e+02,5.631e+05,5.644e+05
43.5,6.743e+02,9.065e+02,9.316e+05,9.332e+05
45.0,1.005e+03,8.675e+02,1.556e+06,1.558e+06
46.5,1.170e+03,1.253e+03,1.948e+06,1.951e+06
47.9,1.134e+03,2.767e+03,1.781e+06,1.785e+06
49.4,1.132e+03,5.968e+03,1.402e+06,1.409e+06
50.8,1.330e+03,1.033e+04,1.081e+06,1.093e+06
