freq,psd_x,psd_y,psd_z,psd_xyz
0.0,5.516e+01,4.969e+01,6.365e+02,7.413e+02
1.5,2.926e+02,2.476e+02,6.387e+02,1.179e+03
3.0,3.680e+02,3.225e+02,4.167e+02,1.107e+03
4.5,3.686e+02,3.288e+02,7.198e+02,1.417e+03
6.0,3.700e+02,3.169e+02,1.568e+03,2.255e+03
7.5,3.559e+02,3.243e+02,2.216e+03,2.896e+03
9.0,3.749e+02,3.465e+02,3.041e+03,3.762e+03
10.5,3.560e+02,3.511e+02,3.937e+03,4.644e+03
12.0,3.330e+02,3.608e+02,5.217e+03,5.911e+03
13.5,3.581e+02,3.861e+02,6.565e+03,7.309e+03
15.0,3.644e+02,3.772e+02,8.570e+03,9.312e+03
16.5,3.510e+02,3.963e+02,1.096e+04,1.171e+04
18.0,3.909e+02,4.752e+02,1.403e+04,1.490e+04
19.4,4.823e+02,6.295e+02,1.737e+04,1.848e+04
20.9,5.073e+02,7.461e+02,1.911e+04,2.036e+04
22.4,5.059e+02,8.050e+02,2.105e+04,2.236e+04
23.9,5.300e+02,7.943e+02,2.599e+04,2.731e+04
25.4,5.262e+02,7.635e+02,3.228e+04,3.357e+04
26.9,5.237e+02,6.443e+02,3.830e+04,3.946e+04
28.4,5.185e+02,5.803e+02,4.645e+04,4.755e+04
29.9,4.440e+02,4.965e+02,5.699e+04,5.793e+04
31.4,4.317e+02,4.120e+02,7.139e+04,7.224e+04
32.9,4.029e+02,3.779e+02,8.966e+04,9.044e+04
34.4,3.587e+02,3.434e+02,1.124e+05,1.132e+05
35.9,3.148e+02,3.070e+02,1.424e+05,1.430e+05
37.4,3.171e+02,3.199e+02,1.839e+05,1.845e+05
38.9,3.387e+02,3.513e+02,2.468e+05,2.475e+05
40.4,3.615e+02,3.925e+02,3.457e+05,3.465e+05
41.9,3.856e+02,4.001e+02,5.287e+05,5.295e+05
43.4,4.162e+02,4.047e+02,9.158e+05,9.167e+05
44.9,5.177e+02,6.171e+02,1.518e+06,1.519e+06
46.4,4.433e+02,1.474e+03,1.909e+06,1.911e+06
47.9,5.398e+02,2.382e+03,1.777e+06,1.780e+06
49.4,7.434e+02,2.837e+03,1.425e+06,1.428e+06
50.9,8.143e+02,3.029e+03,1.132e+06,1.136e+06
52.4,8.709e+02,3.773e+03,9.394e+05,9.440e+05
53.9,9.800e+02,4.204e+03,7.976e+05,8.027e+05
55.3,9.025e+02,3.513e+03,6.729e+05,6.773e+05
56.8,8.925e+02,4.713e+03,5.803e+05,5.859e+05
58.3,8.248e+02,5.758e+03,4.953e+05,5.019e+05
59.8,7.490e+02,4.939e+03,4.285e+05,4.342e+05
61.3,6.534e+02,4.167e+03,3.623e+05,3.672e+05
62.8,5.559e+02,3.842e+03,3.081e+05,3.124e+05
64.3,5.902e+02,3.512e+03,2.721e+05,2.762e+05
65.8,6.869e+02,2.721e+03,2.526e+05,2.560e+05
67.3,8.386e+02,1.628e+03,2.404e+05,2.429e+05
68.8,8.659e+02,1.092e+03,2.258e+05,2.278e+05
70.3,9.406e+02,1.283e+03,2.064e+05,2.086e+05
71.8,1.065e+03,1.875e+03,1.886e+05,1.915e+05
73.3,1.054e+03,3.044e+03,1.656e+05,1.696e+05
74.8,9.907e+02,4.753e+03,1.401e+05,1.458e+05
76.3,9.474e+02,5.510e+03,1.214e+05,1.278e+05
77.8,1.072e+03,6.793e+03,1.052e+05,1.130e+05
79.3,1.125e+03,7.318e+03,9.216e+04,1.006e+05
80.8,1.166e+03,7.066e+03,8.024e+04,8.847e+04
82.3,1.070e+03,6.615e+03,6.931e+04,7.699e+04
83.8,9.438e+02,6.446e+03,6.080e+04,6.819e+04
85.3,1.161e+03,6.177e+03,5.591e+04,6.325e+04
86.8,1.739e+03,6.101e+03,5.260e+04,6.044e+04
88.3,2.280e+03,5.828e+03,5.222e+04,6.033e+04
89.8,3.156e+03,5.390e+03,5.267e+04,6.122e+04
91.3,3.910e+03,5.071e+03,5.354e+04,6.252e+04
92.7,3.828e+03,4.789e+03,5.405e+04,6.266e+04
94.2,3.449e+03,4.560e+03,5.383e+04,6.184e+04
95.7,2.797e+03,4.658e+03,5.165e+04,5.910e+04
97.2,2.213e+03,4.772e+03,5.103e+04,5.801e+04
98.7,1.884e+03,5.043e+03,5.147e+04,5.840e+04
100.2,1.693e+03,5.279e+03,5.120e+04,5.818e+04
101.7,1.727e+03,4.720e+03,4.968e+04,5.613e+04
103.2,1.834e+03,4.000e+03,4.708e+04,5.291e+04
104.7,2.282e+03,3.369e+03,4.590e+04,5.155e+04
106.2,2.995e+03,3.012e+03,4.455e+04,5.056e+04
107.7,3.321e+03,2.651e+03,4.161e+04,4.758e+04
