freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.606e+01,8.776e+01,5.288e+02,6.926e+02
1.4,3.964e+02,4.354e+02,7.524e+02,1.584e+03
2.9,4.838e+02,5.127e+02,6.426e+02,1.639e+03
4.3,5.112e+02,5.689e+02,8.896e+02,1.970e+03
5.8,5.554e+02,6.954e+02,1.709e+03,2.960e+03
7.2,5.450e+02,6.111e+02,2.174e+03,3.330e+03
8.6,4.870e+02,5.818e+02,2.882e+03,3.950e+03
10.1,5.073e+02,5.557e+02,3.741e+03,4.804e+03
11.5,5.354e+02,5.083e+02,4.955e+03,5.999e+03
13.0,5.670e+02,5.251e+02,6.366e+03,7.458e+03
14.4,5.577e+02,5.361e+02,8.208e+03,9.302e+03
15.9,5.088e+02,5.154e+02,1.059e+04,1.161e+04
17.3,5.158e+02,5.107e+02,1.289e+04,1.392e+04
18.7,5.271e+02,5.278e+02,1.551e+04,1.656e+04
20.2,5.147e+02,6.056e+02,1.812e+04,1.924e+04
21.6,5.665e+02,5.784e+02,2.050e+04,2.164e+04
23.1,5.775e+02,5.723e+02,2.277e+04,2.392e+04
24.5,5.624e+02,5.547e+02,2.723e+04,2.835e+04
25.9,6.342e+02,6.086e+02,3.324e+04,3.448e+04
27.4,6.505e+02,6.334e+02,4.096e+04,4.225e+04
28.8,7.156e+02,6.805e+02,4.996e+04,5.135e+04
30.3,7.715e+02,7.041e+02,6.044e+04,6.192e+04
31.7,7.783e+02,7.193e+02,7.239e+04,7.389e+04
33.2,7.769e+02,7.414e+02,8.940e+04,9.092e+04
34.6,7.406e+02,7.609e+02,1.153e+05,1.168e+05
36.0,7.740e+02,7.245e+02,1.505e+05,1.520e+05
37.5,7.564e+02,6.932e+02,2.039e+05,2.053e+05
38.9,8.238e+02,7.091e+02,2.839e+05,2.855e+05
40.4,1.054e+03,7.870e+02,4.137e+05,4.155e+05
41.8,1.400e+03,8.043e+02,6.427e+05,6.449e+05
43.2,1.927e+03,7.879e+02,9.995e+05,1.002e+06
44.7,3.216e+03,8.045e+02,1.170e+06,1.174e+06
46.1,4.526e+03,9.106e+02,1.184e+06,1.189e+06
47.6,4.441e+03,1.056e+03,1.081e+06,1.087e+06
49.0,3.771e+03,1.262e+03,9.764e+05,9.814e+05
50.5,2.641e+03,1.377e+03,8.561e+05,8.601e+05
51.9,1.757e+03,1.310e+03,7.405e+05,7.436e+05
53.3,1.021e+03,1.092e+03,6.270e+05,6.291e+05
54.8,7.674e+02,9.642e+02,5.240e+05,5.257e+05
56.2,6.349e+02,1.633e+03,4.545e+05,4.567e+05
57.7,8.967e+02,2.795e+03,4.079e+05,4.116e+05
59.1,1.345e+03,3.237e+03,3.698e+05,3.744e+05
60.5,1.997e+03,3.578e+03,3.362e+05,3.418e+05
62.0,2.358e+03,3.991e+03,2.909e+05,2.973e+05
63.4,1.793e+03,4.090e+03,2.511e+05,2.570e+05
64.9,1.591e+03,4.178e+03,2.259e+05,2.317e+05
66.3,1.648e+03,4.043e+03,2.080e+05,2.136e+05
67.7,1.953e+03,4.135e+03,2.025e+05,2.086e+05
69.2,1.692e+03,3.471e+03,1.992e+05,2.044e+05
70.6,1.161e+03,2.301e+03,2.019e+05,2.054e+05
72.1,1.055e+03,1.965e+03,2.064e+05,2.095e+05
73.5,1.319e+03,2.262e+03,2.005e+05,2.041e+05
75.0,1.556e+03,2.807e+03,1.933e+05,1.977e+05
76.4,1.446e+03,3.455e+03,1.857e+05,1.906e+05
77.8,1.517e+03,4.409e+03,1.755e+05,1.814e+05
79.3,2.673e+03,5.893e+03,1.631e+05,1.717e+05
80.7,6.862e+03,8.506e+03,1.477e+05,1.630e+05
82.2,4.144e+03,7.633e+03,1.310e+05,1.428e+05
83.6,2.600e+03,7.897e+03,1.152e+05,1.257e+05
85.0,2.418e+03,9.803e+03,1.003e+05,1.125e+05
86.5,2.717e+03,1.138e+04,8.582e+04,9.992e+04
87.9,6.366e+03,1.188e+04,7.584e+04,9.409e+04
89.4,1.179e+04,1.184e+04,6.929e+04,9.292e+04
90.8,1.499e+04,1.218e+04,6.535e+04,9.251e+04
92.3,1.799e+04,1.207e+04,6.420e+04,9.426e+04
93.7,1.835e+04,1.203e+04,6.327e+04,9.365e+04
95.1,1.637e+04,1.158e+04,6.520e+04,9.315e+04
96.6,1.278e+04,1.163e+04,6.680e+04,9.122e+04
98.0,1.008e+04,1.211e+04,6.949e+04,9.169e+04
99.5,8.364e+03,1.222e+04,7.262e+04,9.320e+04
100.9,6.701e+03,1.245e+04,7.297e+04,9.212e+04
102.3,6.044e+03,1.278e+04,7.317e+04,9.200e+04
103.8,6.654e+03,1.328e+04,7.545e+04,9.538e+04
105.2,7.878e+03,1.426e+04,7.650e+04,9.864e+04
106.7,9.446e+03,1.504e+04,7.879e+04,1.033e+05
108.1,9.700e+03,1.618e+04,7.794e+04,1.038e+05
109.6,8.451e+03,1.823e+04,7.292e+04,9.960e+04
111.0,7.024e+03,1.876e+04,7.206e+04,9.785e+04
112.4,6.888e+03,1.894e+04,7.395e+04,9.978e+04
113.9,6.107e+03,2.009e+04,7.284e+04,9.904e+04
115.3,5.399e+03,1.958e+04,7.023e+04,9.521e+04
116.8,4.711e+03,1.815e+04,6.309e+04,8.595e+04
118.2,3.667e+03,1.563e+04,5.069e+04,6.999e+04
119.6,3.284e+03,1.254e+04,4.058e+04,5.640e+04
121.1,3.371e+03,1.063e+04,3.516e+04,4.916e+04
122.5,3.504e+03,1.142e+04,3.624e+04,5.116e+04
124.0,4.211e+03,1.460e+04,4.206e+04,6.087e+04
125.4,4.363e+03,1.706e+04,4.579e+04,6.721e+04
126.8,3.475e+03,1.651e+04,4.063e+04,6.061e+04
128.3,3.217e+03,1.449e+04,3.289e+04,5.060e+04
129.7,3.372e+03,1.310e+04,2.897e+04,4.544e+04
131.2,3.242e+03,1.229e+04,2.818e+04,4.372e+04
132.6,2.604e+03,8.463e+03,1.841e+04,2.948e+04
134.1,1.398e+03,2.795e+03,3.757e+03,7.950e+03
135.5,1.153e+03,1.726e+03,1.664e+03,4.543e+03
136.9,9.856e+02,1.503e+03,1.463e+03,3.951e+03
138.4,9.467e+02,1.673e+03,1.783e+03,4.402e+03
139.8,9.046e+02,1.519e+03,1.859e+03,4.282e+03
141.3,9.461e+02,1.187e+03,1.336e+03,3.469e+03
142.7,9.597e+02,1.096e+03,1.173e+03,3.229e+03
144.1,1.234e+03,1.400e+03,2.252e+03,4.886e+03
145.6,1.254e+03,1.414e+03,2.339e+03,5.007e+03
147.0,1.056e+03,1.110e+03,1.396e+03,3.562e+03
148.5,1.208e+03,1.161e+03,1.514e+03,3.883e+03
149.9,1.449e+03,1.532e+03,2.509e+03,5.490e+03
151.4,1.641e+03,1.778e+03,2.227e+03,5.646e+03
152.8,1.798e+03,2.040e+03,1.730e+03,5.567e+03
154.2,1.871e+03,2.474e+03,2.276e+03,6.620e+03
155.7,1.765e+03,2.998e+03,2.719e+03,7.482e+03
157.1,1.745e+03,3.191e+03,2.216e+03,7.152e+03
158.6,1.744e+03,3.462e+03,2.030e+03,7.235e+03
160.0,1.679e+03,3.440e+03,2.247e+03,7.367e+03
161.4,1.511e+03,3.369e+03,2.424e+03,7.304e+03
162.9,1.434e+03,3.128e+03,2.141e+03,6.703e+03
164.3,1.346e+03,2.874e+03,1.922e+03,6.141e+03
165.8,1.172e+03,2.681e+03,1.910e+03,5.764e+03
167.2,1.164e+03,2.575e+03,1.791e+03,5.529e+03
168.7,1.136e+03,2.618e+03,1.971e+03,5.725e+03
170.1,1.098e+03,2.597e+03,2.108e+03,5.803e+03
171.5,1.317e+03,2.970e+03,2.287e+03,6.574e+03
173.0,1.587e+03,3.435e+03,2.719e+03,7.741e+03
174.4,1.652e+03,4.094e+03,2.953e+03,8.699e+03
175.9,1.931e+03,4.974e+03,2.952e+03,9.857e+03
177.3,2.149e+03,5.433e+03,3.147e+03,1.073e+04
178.7,2.659e+03,6.092e+03,4.311e+03,1.306e+04
180.2,3.096e+03,6.946e+03,4.443e+03,1.449e+04
181.6,3.481e+03,7.511e+03,4.690e+03,1.568e+04
183.1,4.242e+03,7.778e+03,5.299e+03,1.732e+04
184.5,4.316e+03,7.498e+03,5.936e+03,1.775e+04
186.0,4.295e+03,7.429e+03,5.936e+03,1.766e+04
187.4,4.026e+03,7.040e+03,5.048e+03,1.611e+04
188.8,3.587e+03,5.806e+03,4.182e+03,1.357e+04
190.3,3.083e+03,4.888e+03,3.712e+03,1.168e+04
191.7,2.629e+03,4.275e+03,3.080e+03,9.984e+03
193.2,1.982e+03,4.134e+03,2.160e+03,8.276e+03
194.6,1.662e+03,3.473e+03,1.870e+03,7.006e+03
196.0,1.539e+03,3.022e+03,1.590e+03,6.151e+03
197.5,1.458e+03,2.399e+03,1.472e+03,5.329e+03
198.9,1.480e+03,2.518e+03,1.327e+03,5.326e+03
