freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.673e+02,1.860e+02,2.279e+02,1.181e+03
1.5,1.362e+03,1.047e+03,1.242e+03,3.650e+03
3.0,1.194e+03,1.153e+03,1.420e+03,3.767e+03
4.5,1.427e+03,1.087e+03,1.289e+03,3.803e+03
6.0,2.313e+03,1.079e+03,1.260e+03,4.652e+03
7.6,3.068e+03,1.075e+03,1.200e+03,5.342e+03
9.1,3.953e+03,9.253e+02,1.110e+03,5.988e+03
10.6,4.368e+03,8.611e+02,1.145e+03,6.374e+03
12.1,5.097e+03,9.128e+02,1.328e+03,7.338e+03
13.6,6.611e+03,9.741e+02,1.373e+03,8.958e+03
15.1,7.854e+03,9.143e+02,1.422e+03,1.019e+04
16.6,9.269e+03,9.772e+02,1.423e+03,1.167e+04
18.1,1.082e+04,1.023e+03,1.301e+03,1.315e+04
19.6,1.245e+04,9.059e+02,1.091e+03,1.445e+04
21.2,1.466e+04,7.831e+02,9.594e+02,1.641e+04
22.7,1.777e+04,7.008e+02,8.502e+02,1.932e+04
24.2,2.117e+04,6.445e+02,8.015e+02,2.262e+04
25.7,2.384e+04,7.056e+02,8.026e+02,2.535e+04
27.2,2.654e+04,7.896e+02,9.329e+02,2.827e+04
28.7,3.013e+04,7.867e+02,9.859e+02,3.190e+04
30.2,3.511e+04,7.885e+02,9.863e+02,3.689e+04
31.7,3.929e+04,7.223e+02,1.000e+03,4.102e+04
33.2,4.546e+04,6.661e+02,1.031e+03,4.715e+04
34.8,5.188e+04,6.638e+02,9.952e+02,5.353e+04
36.3,6.099e+04,7.682e+02,1.211e+03,6.297e+04
37.8,7.128e+04,8.318e+02,1.320e+03,7.343e+04
39.3,7.889e+04,1.086e+03,1.542e+03,8.152e+04
40.8,8.768e+04,1.271e+03,1.725e+03,9.068e+04
42.3,9.849e+04,1.084e+03,1.446e+03,1.010e+05
43.8,1.125e+05,9.695e+02,1.455e+03,1.149e+05
45.3,1.284e+05,9.685e+02,1.503e+03,1.309e+05
46.9,1.427e+05,9.771e+02,1.491e+03,1.452e+05
48.4,1.617e+05,7.780e+02,1.341e+03,1.638e+05
49.9,1.863e+05,7.078e+02,1.336e+03,1.884e+05
51.4,2.103e+05,6.947e+02,1.344e+03,2.123e+05
52.9,2.300e+05,6.540e+02,1.349e+03,2.320e+05
54.4,2.519e+05,7.665e+02,1.453e+03,2.541e+05
55.9,2.874e+05,8.624e+02,1.568e+03,2.898e+05
57.4,3.312e+05,9.305e+02,2.162e+03,3.343e+05
58.9,3.828e+05,9.712e+02,2.852e+03,3.867e+05
60.5,4.495e+05,8.955e+02,3.259e+03,4.536e+05
62.0,5.683e+05,6.954e+02,4.247e+03,5.732e+05
63.5,7.490e+05,5.211e+02,6.290e+03,7.558e+05
65.0,1.016e+06,7.591e+02,9.650e+03,1.026e+06
66.5,1.441e+06,2.730e+03,1.637e+04,1.460e+06
68.0,2.171e+06,7.956e+03,2.933e+04,2.208e+06
69.5,2.922e+06,1.288e+04,4.030e+04,2.975e+06
71.0,3.241e+06,1.742e+04,4.277e+04,3.301e+06
72.5,3.020e+06,1.738e+04,3.646e+04,3.074e+06
74.1,2.637e+06,1.522e+04,3.065e+04,2.683e+06
75.6,2.249e+06,1.128e+04,2.135e+04,2.281e+06
77.1,1.789e+06,7.134e+03,1.402e+04,1.810e+06
78.6,1.350e+06,4.134e+03,9.872e+03,1.364e+06
80.1,9.889e+05,2.483e+03,6.566e+03,9.980e+05
81.6,7.439e+05,2.053e+03,5.314e+03,7.513e+05
83.1,5.667e+05,2.019e+03,4.399e+03,5.731e+05
84.6,4.284e+05,1.813e+03,3.441e+03,4.336e+05
86.1,3.193e+05,1.697e+03,3.346e+03,3.244e+05
87.7,2.413e+05,1.587e+03,4.099e+03,2.470e+05
89.2,1.777e+05,1.389e+03,4.607e+03,1.837e+05
90.7,1.281e+05,1.181e+03,5.006e+03,1.343e+05
92.2,9.616e+04,1.176e+03,5.580e+03,1.029e+05
93.7,8.102e+04,1.648e+03,5.620e+03,8.828e+04
95.2,7.764e+04,2.148e+03,4.204e+03,8.399e+04
96.7,8.862e+04,2.972e+03,2.886e+03,9.448e+04
98.2,1.272e+05,4.802e+03,2.760e+03,1.347e+05
99.7,2.113e+05,5.538e+03,2.099e+03,2.189e+05
101.3,2.723e+05,5.635e+03,3.225e+03,2.812e+05
102.8,2.803e+05,5.256e+03,5.244e+03,2.908e+05
104.3,2.994e+05,4.898e+03,6.360e+03,3.106e+05
105.8,3.215e+05,4.503e+03,7.509e+03,3.336e+05
107.3,3.459e+05,3.897e+03,9.012e+03,3.588e+05
108.8,3.609e+05,3.476e+03,1.004e+04,3.744e+05
110.3,3.780e+05,3.533e+03,1.048e+04,3.920e+05
111.8,4.090e+05,4.108e+03,1.123e+04,4.244e+05
113.3,4.239e+05,4.779e+03,1.170e+04,4.404e+05
114.9,4.035e+05,5.700e+03,1.108e+04,4.203e+05
116.4,3.616e+05,6.423e+03,9.690e+03,3.777e+05
117.9,3.333e+05,7.303e+03,7.795e+03,3.484e+05
119.4,3.187e+05,7.786e+03,5.767e+03,3.323e+05
120.9,3.206e+05,8.607e+03,4.281e+03,3.335e+05
122.4,3.261e+05,9.136e+03,3.021e+03,3.383e+05
123.9,3.211e+05,8.105e+03,2.001e+03,3.313e+05
125.4,2.987e+05,6.098e+03,1.111e+03,3.059e+05
126.9,2.775e+05,5.384e+03,6.549e+02,2.836e+05
128.5,2.744e+05,6.090e+03,6.128e+02,2.811e+05
130.0,2.622e+05,6.347e+03,6.643e+02,2.692e+05
131.5,2.423e+05,6.624e+03,6.986e+02,2.496e+05
133.0,1.180e+05,3.764e+03,7.043e+02,1.224e+05
134.5,1.282e+04,7.737e+02,7.333e+02,1.433e+04
136.0,5.743e+03,5.418e+02,7.656e+02,7.050e+03
137.5,5.731e+03,6.230e+02,7.585e+02,7.113e+03
139.0,5.829e+03,7.259e+02,8.635e+02,7.419e+03
140.6,5.359e+03,7.650e+02,8.671e+02,6.991e+03
142.1,5.323e+03,8.208e+02,9.021e+02,7.046e+03
143.6,5.321e+03,9.851e+02,9.452e+02,7.252e+03
145.1,4.997e+03,1.054e+03,9.823e+02,7.033e+03
146.6,4.960e+03,1.114e+03,9.869e+02,7.061e+03
148.1,5.278e+03,1.420e+03,1.229e+03,7.927e+03
149.6,5.256e+03,1.559e+03,1.275e+03,8.089e+03
151.1,5.240e+03,1.373e+03,1.021e+03,7.633e+03
152.6,5.308e+03,1.291e+03,9.565e+02,7.556e+03
154.2,5.459e+03,1.293e+03,9.522e+02,7.705e+03
155.7,6.327e+03,1.230e+03,9.833e+02,8.540e+03
157.2,8.453e+03,1.220e+03,9.499e+02,1.062e+04
158.7,8.830e+03,1.338e+03,8.916e+02,1.106e+04
160.2,8.016e+03,1.290e+03,8.235e+02,1.013e+04
161.7,7.167e+03,1.114e+03,7.348e+02,9.015e+03
163.2,7.395e+03,1.272e+03,6.574e+02,9.325e+03
164.7,7.818e+03,1.319e+03,6.293e+02,9.766e+03
166.2,7.075e+03,1.286e+03,6.267e+02,8.987e+03
167.8,6.995e+03,1.201e+03,6.375e+02,8.834e+03
169.3,8.032e+03,1.277e+03,6.119e+02,9.921e+03
170.8,7.604e+03,1.316e+03,5.768e+02,9.497e+03
172.3,6.831e+03,1.306e+03,5.612e+02,8.698e+03
173.8,6.773e+03,1.376e+03,5.717e+02,8.721e+03
175.3,7.003e+03,1.511e+03,5.869e+02,9.102e+03
176.8,6.842e+03,1.538e+03,5.659e+02,8.946e+03
178.3,6.734e+03,1.602e+03,5.916e+02,8.928e+03
179.8,6.592e+03,1.564e+03,5.994e+02,8.756e+03
181.4,6.767e+03,1.586e+03,6.437e+02,8.997e+03
182.9,7.354e+03,1.628e+03,7.551e+02,9.737e+03
184.4,7.439e+03,1.656e+03,8.373e+02,9.933e+03
185.9,7.202e+03,1.568e+03,8.200e+02,9.591e+03
187.4,7.198e+03,1.728e+03,8.827e+02,9.809e+03
188.9,7.908e+03,2.112e+03,1.043e+03,1.106e+04
190.4,9.052e+03,2.227e+03,1.053e+03,1.233e+04
191.9,9.433e+03,2.266e+03,1.070e+03,1.277e+04
193.4,9.480e+03,2.247e+03,9.631e+02,1.269e+04
195.0,9.731e+03,2.413e+03,1.022e+03,1.317e+04
196.5,9.975e+03,2.567e+03,1.070e+03,1.361e+04
198.0,1.136e+04,3.134e+03,9.536e+02,1.545e+04
199.5,1.277e+04,3.911e+03,8.283e+02,1.751e+04
