freq,psd_x,psd_y,psd_z,psd_xyz
0.0,6.060e+01,1.276e+03,1.928e+02,1.530e+03
1.6,3.015e+02,1.022e+03,8.667e+02,2.190e+03
3.3,3.535e+02,4.112e+02,9.795e+02,1.744e+03
4.9,3.741e+02,1.127e+03,9.877e+02,2.489e+03
6.5,3.676e+02,2.709e+03,1.002e+03,4.079e+03
8.2,3.448e+02,4.296e+03,9.720e+02,5.613e+03
9.8,3.340e+02,6.105e+03,9.568e+02,7.396e+03
11.4,3.424e+02,8.169e+03,1.014e+03,9.526e+03
13.1,3.551e+02,1.116e+04,1.035e+03,1.255e+04
14.7,3.359e+02,1.512e+04,1.038e+03,1.649e+04
16.3,3.255e+02,1.944e+04,1.044e+03,2.081e+04
18.0,3.564e+02,2.414e+04,1.038e+03,2.553e+04
19.6,3.725e+02,2.981e+04,9.383e+02,3.112e+04
21.2,3.651e+02,3.674e+04,1.007e+03,3.811e+04
22.9,3.559e+02,4.525e+04,9.878e+02,4.659e+04
24.5,3.624e+02,5.635e+04,1.021e+03,5.774e+04
26.1,3.524e+02,7.025e+04,9.997e+02,7.160e+04
27.8,3.499e+02,8.806e+04,1.021e+03,8.943e+04
29.4,3.469e+02,1.124e+05,1.028e+03,1.137e+05
31.0,3.923e+02,1.434e+05,1.058e+03,1.448e+05
32.7,4.823e+02,1.800e+05,1.064e+03,1.815e+05
34.3,7.197e+02,2.327e+05,9.915e+02,2.344e+05
35.9,9.326e+02,3.108e+05,1.022e+03,3.128e+05
37.5,9.332e+02,4.426e+05,1.167e+03,4.447e+05
39.2,8.297e+02,6.632e+05,1.196e+03,6.653e+05
40.8,9.486e+02,9.922e+05,1.141e+03,9.942e+05
42.4,9.353e+02,1.890e+06,2.304e+03,1.894e+06
44.1,8.709e+02,3.746e+06,8.547e+03,3.756e+06
45.7,7.795e+02,4.473e+06,1.648e+04,4.491e+06
47.3,5.093e+02,3.650e+06,1.578e+04,3.667e+06
49.0,4.148e+02,2.636e+06,9.802e+03,2.646e+06
50.6,4.019e+02,1.842e+06,5.576e+03,1.848e+06
52.2,3.632e+02,1.290e+06,3.407e+03,1.294e+06
53.9,3.787e+02,9.259e+05,3.634e+03,9.299e+05
55.5,3.849e+02,6.911e+05,3.886e+03,6.954e+05
57.1,3.886e+02,5.269e+05,2.801e+03,5.300e+05
58.8,4.833e+02,4.032e+05,3.124e+03,4.068e+05
60.4,6.442e+02,3.415e+05,3.921e+03,3.461e+05
62.0,6.287e+02,3.054e+05,3.918e+03,3.099e+05
63.7,5.932e+02,2.775e+05,3.340e+03,2.815e+05
65.3,5.344e+02,2.498e+05,2.679e+03,2.530e+05
66.9,5.041e+02,2.232e+05,2.169e+03,2.259e+05
68.6,6.103e+02,1.978e+05,2.536e+03,2.010e+05
70.2,6.494e+02,1.771e+05,3.255e+03,1.810e+05
71.8,9.079e+02,1.536e+05,4.865e+03,1.593e+05
73.5,1.400e+03,1.270e+05,8.256e+03,1.367e+05
75.1,1.956e+03,1.038e+05,1.299e+04,1.187e+05
76.7,2.438e+03,8.488e+04,1.877e+04,1.061e+05
78.4,3.193e+03,6.468e+04,3.064e+04,9.852e+04
80.0,4.099e+03,5.321e+04,4.292e+04,1.002e+05
81.6,5.363e+03,5.112e+04,4.849e+04,1.050e+05
83.3,7.028e+03,5.144e+04,5.265e+04,1.111e+05
84.9,8.841e+03,5.400e+04,5.783e+04,1.207e+05
86.5,1.098e+04,5.871e+04,6.200e+04,1.317e+05
88.2,1.318e+04,6.243e+04,6.203e+04,1.376e+05
89.8,1.338e+04,6.691e+04,6.504e+04,1.453e+05
91.4,1.131e+04,7.962e+04,7.518e+04,1.661e+05
93.1,7.646e+03,1.075e+05,9.116e+04,2.064e+05
94.7,3.141e+03,1.556e+05,1.119e+05,2.706e+05
96.3,1.432e+03,2.245e+05,1.307e+05,3.566e+05
98.0,1.211e+03,2.926e+05,1.327e+05,4.266e+05
99.6,1.306e+03,2.944e+05,1.041e+05,3.998e+05
101.2,1.908e+03,2.429e+05,6.800e+04,3.128e+05
102.8,2.314e+03,2.082e+05,4.858e+04,2.591e+05
104.5,2.830e+03,1.926e+05,3.915e+04,2.346e+05
106.1,3.374e+03,1.647e+05,2.988e+04,1.980e+05
107.7,3.991e+03,1.211e+05,2.090e+04,1.460e+05
109.4,5.051e+03,8.020e+04,1.488e+04,1.001e+05
111.0,5.707e+03,7.313e+04,1.451e+04,9.335e+04
112.6,4.733e+03,9.687e+04,1.647e+04,1.181e+05
114.3,4.480e+03,1.254e+05,1.787e+04,1.477e+05
115.9,3.686e+03,1.352e+05,1.598e+04,1.549e+05
117.5,3.057e+03,1.279e+05,1.262e+04,1.436e+05
119.2,2.923e+03,1.116e+05,9.143e+03,1.236e+05
