freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.137e+02,1.412e+02,9.047e+02,1.160e+03
1.5,6.277e+02,7.397e+02,1.254e+03,2.622e+03
3.0,7.655e+02,9.173e+02,1.234e+03,2.917e+03
4.5,8.590e+02,1.165e+03,2.003e+03,4.027e+03
6.0,1.013e+03,1.637e+03,3.513e+03,6.163e+03
7.6,1.125e+03,1.853e+03,4.406e+03,7.383e+03
9.1,1.091e+03,1.771e+03,5.169e+03,8.031e+03
10.6,9.698e+02,1.406e+03,5.986e+03,8.361e+03
12.1,7.883e+02,1.124e+03,6.382e+03,8.294e+03
13.6,6.982e+02,9.938e+02,7.704e+03,9.396e+03
15.1,6.239e+02,9.227e+02,9.995e+03,1.154e+04
16.6,5.724e+02,8.104e+02,1.257e+04,1.396e+04
18.1,5.028e+02,7.653e+02,1.544e+04,1.671e+04
19.6,5.482e+02,7.322e+02,1.742e+04,1.870e+04
21.1,5.881e+02,7.661e+02,1.903e+04,2.039e+04
22.7,6.445e+02,7.802e+02,2.281e+04,2.424e+04
24.2,6.978e+02,7.295e+02,2.700e+04,2.843e+04
25.7,6.535e+02,7.209e+02,3.278e+04,3.416e+04
27.2,6.716e+02,6.892e+02,3.973e+04,4.109e+04
28.7,6.996e+02,7.501e+02,4.929e+04,5.074e+04
30.2,9.412e+02,9.366e+02,6.109e+04,6.297e+04
31.7,1.035e+03,1.024e+03,7.703e+04,7.909e+04
33.2,1.078e+03,9.978e+02,9.620e+04,9.827e+04
34.7,9.763e+02,8.829e+02,1.236e+05,1.255e+05
36.2,8.650e+02,7.563e+02,1.601e+05,1.618e+05
37.8,8.216e+02,6.657e+02,2.065e+05,2.080e+05
39.3,7.586e+02,5.960e+02,2.730e+05,2.743e+05
40.8,7.931e+02,6.623e+02,3.764e+05,3.778e+05
42.3,7.131e+02,5.531e+02,5.868e+05,5.880e+05
43.8,8.136e+02,7.748e+02,1.072e+06,1.074e+06
45.3,1.451e+03,1.737e+03,2.176e+06,2.179e+06
46.8,2.481e+03,3.692e+03,3.171e+06,3.177e+06
48.3,2.114e+03,4.835e+03,3.006e+06,3.013e+06
49.8,1.222e+03,4.662e+03,2.355e+06,2.361e+06
51.4,1.113e+03,3.974e+03,1.699e+06,1.704e+06
52.9,1.080e+03,3.397e+03,1.192e+06,1.196e+06
54.4,1.035e+03,2.788e+03,8.348e+05,8.386e+05
55.9,1.123e+03,3.014e+03,5.891e+05,5.933e+05
57.4,8.559e+02,4.277e+03,4.572e+05,4.623e+05
58.9,5.716e+02,4.281e+03,3.935e+05,3.984e+05
60.4,4.524e+02,4.110e+03,3.509e+05,3.554e+05
61.9,4.611e+02,3.844e+03,3.120e+05,3.163e+05
63.4,5.828e+02,3.719e+03,2.705e+05,2.748e+05
64.9,7.310e+02,3.337e+03,2.424e+05,2.464e+05
66.5,8.882e+02,2.407e+03,2.261e+05,2.294e+05
68.0,9.277e+02,1.524e+03,2.160e+05,2.185e+05
69.5,9.008e+02,1.137e+03,2.037e+05,2.057e+05
71.0,9.339e+02,1.000e+03,1.930e+05,1.949e+05
72.5,1.089e+03,9.208e+02,1.821e+05,1.841e+05
74.0,1.417e+03,6.370e+02,1.751e+05,1.771e+05
75.5,1.802e+03,7.021e+02,1.673e+05,1.698e+05
77.0,2.040e+03,1.516e+03,1.572e+05,1.607e+05
78.5,2.259e+03,2.376e+03,1.448e+05,1.494e+05
80.0,2.318e+03,3.225e+03,1.311e+05,1.366e+05
81.6,2.238e+03,4.343e+03,1.178e+05,1.244e+05
83.1,1.968e+03,5.040e+03,1.073e+05,1.143e+05
84.6,1.941e+03,5.783e+03,9.810e+04,1.058e+05
86.1,2.060e+03,6.941e+03,8.919e+04,9.819e+04
87.6,2.028e+03,7.686e+03,8.146e+04,9.117e+04
89.1,2.011e+03,8.423e+03,7.363e+04,8.406e+04
90.6,2.037e+03,9.182e+03,6.702e+04,7.824e+04
92.1,2.187e+03,9.748e+03,6.184e+04,7.378e+04
93.6,2.312e+03,1.001e+04,5.889e+04,7.121e+04
95.2,2.486e+03,9.283e+03,5.626e+04,6.803e+04
96.7,2.292e+03,9.113e+03,5.559e+04,6.699e+04
98.2,1.935e+03,9.829e+03,5.886e+04,7.063e+04
99.7,1.672e+03,1.091e+04,6.460e+04,7.718e+04
101.2,1.653e+03,1.151e+04,6.834e+04,8.150e+04
102.7,1.738e+03,1.247e+04,7.322e+04,8.743e+04
104.2,2.005e+03,1.408e+04,7.944e+04,9.552e+04
105.7,2.189e+03,1.581e+04,8.441e+04,1.024e+05
107.2,2.202e+03,1.749e+04,8.886e+04,1.086e+05
108.7,2.137e+03,1.956e+04,9.030e+04,1.120e+05
110.3,2.130e+03,2.167e+04,9.300e+04,1.168e+05
111.8,2.071e+03,2.303e+04,9.620e+04,1.213e+05
113.3,2.071e+03,2.329e+04,9.526e+04,1.206e+05
114.8,2.348e+03,2.299e+04,9.177e+04,1.171e+05
116.3,2.727e+03,2.120e+04,8.234e+04,1.063e+05
117.8,3.626e+03,1.831e+04,7.223e+04,9.417e+04
119.3,4.277e+03,1.626e+04,6.332e+04,8.385e+04
120.8,4.999e+03,1.443e+04,5.578e+04,7.521e+04
122.3,6.037e+03,1.299e+04,5.120e+04,7.022e+04
123.9,6.652e+03,1.192e+04,4.901e+04,6.759e+04
125.4,7.105e+03,1.221e+04,4.695e+04,6.626e+04
126.9,6.802e+03,1.312e+04,4.541e+04,6.532e+04
128.4,6.394e+03,1.472e+04,4.667e+04,6.778e+04
129.9,6.210e+03,1.559e+04,4.683e+04,6.863e+04
131.4,5.672e+03,1.510e+04,4.237e+04,6.315e+04
132.9,3.344e+03,8.573e+03,2.227e+04,3.419e+04
134.4,1.158e+03,2.133e+03,3.177e+03,6.468e+03
135.9,9.262e+02,1.491e+03,1.612e+03,4.029e+03
137.4,1.121e+03,1.653e+03,1.647e+03,4.422e+03
139.0,1.295e+03,2.072e+03,1.744e+03,5.111e+03
140.5,1.346e+03,2.238e+03,1.584e+03,5.167e+03
142.0,1.182e+03,1.754e+03,1.314e+03,4.251e+03
143.5,9.525e+02,1.351e+03,1.038e+03,3.342e+03
145.0,8.596e+02,1.158e+03,9.677e+02,2.985e+03
146.5,6.662e+02,9.619e+02,9.444e+02,2.572e+03
148.0,6.234e+02,9.069e+02,9.533e+02,2.484e+03
149.5,6.655e+02,9.430e+02,9.054e+02,2.514e+03
151.0,6.462e+02,9.698e+02,1.077e+03,2.693e+03
152.5,6.484e+02,1.149e+03,1.199e+03,2.997e+03
154.1,6.785e+02,1.286e+03,1.307e+03,3.271e+03
155.6,7.063e+02,1.435e+03,1.500e+03,3.641e+03
157.1,8.158e+02,1.580e+03,1.678e+03,4.073e+03
158.6,8.015e+02,1.876e+03,1.785e+03,4.462e+03
160.1,8.076e+02,2.089e+03,1.876e+03,4.772e+03
161.6,8.875e+02,2.119e+03,1.995e+03,5.001e+03
163.1,7.524e+02,2.043e+03,1.869e+03,4.664e+03
164.6,8.386e+02,1.738e+03,1.867e+03,4.444e+03
166.1,9.452e+02,1.733e+03,1.663e+03,4.341e+03
167.7,8.492e+02,1.779e+03,1.565e+03,4.193e+03
169.2,7.700e+02,2.003e+03,1.687e+03,4.460e+03
170.7,8.589e+02,2.245e+03,1.769e+03,4.873e+03
172.2,8.825e+02,2.100e+03,1.774e+03,4.756e+03
173.7,9.346e+02,2.138e+03,1.747e+03,4.819e+03
175.2,1.026e+03,2.427e+03,1.941e+03,5.394e+03
176.7,9.367e+02,2.489e+03,2.206e+03,5.631e+03
178.2,1.056e+03,2.677e+03,2.331e+03,6.064e+03
179.7,1.201e+03,3.037e+03,2.609e+03,6.847e+03
181.2,1.192e+03,3.077e+03,2.347e+03,6.615e+03
182.8,1.097e+03,3.126e+03,2.048e+03,6.271e+03
184.3,1.124e+03,2.793e+03,1.888e+03,5.806e+03
185.8,1.201e+03,2.778e+03,1.625e+03,5.604e+03
187.3,1.202e+03,3.122e+03,1.641e+03,5.964e+03
188.8,1.156e+03,2.741e+03,1.675e+03,5.571e+03
190.3,1.026e+03,2.434e+03,1.581e+03,5.041e+03
191.8,9.342e+02,2.420e+03,1.210e+03,4.564e+03
193.3,9.884e+02,2.583e+03,1.166e+03,4.737e+03
194.8,9.453e+02,2.531e+03,1.226e+03,4.703e+03
196.3,9.367e+02,2.344e+03,1.066e+03,4.347e+03
197.9,1.061e+03,2.320e+03,1.112e+03,4.493e+03
199.4,1.094e+03,2.347e+03,1.052e+03,4.493e+03
