freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.782e+03,1.579e+02,1.739e+02,2.114e+03
1.6,1.428e+03,5.248e+02,5.984e+02,2.551e+03
3.2,4.976e+02,5.550e+02,6.931e+02,1.746e+03
4.8,8.380e+02,5.487e+02,6.875e+02,2.074e+03
6.3,1.809e+03,6.012e+02,6.925e+02,3.103e+03
7.9,2.635e+03,6.055e+02,6.783e+02,3.919e+03
9.5,3.464e+03,5.974e+02,6.709e+02,4.732e+03
11.1,4.622e+03,5.799e+02,6.527e+02,5.854e+03
12.7,5.759e+03,6.050e+02,6.998e+02,7.063e+03
14.3,7.086e+03,6.630e+02,7.124e+02,8.462e+03
15.9,8.849e+03,6.800e+02,6.644e+02,1.019e+04
17.5,1.064e+04,6.351e+02,6.712e+02,1.194e+04
19.0,1.281e+04,6.503e+02,7.198e+02,1.418e+04
20.6,1.532e+04,5.741e+02,6.519e+02,1.655e+04
22.2,1.810e+04,5.972e+02,6.569e+02,1.935e+04
23.8,2.190e+04,6.798e+02,6.900e+02,2.327e+04
25.4,2.614e+04,7.145e+02,7.077e+02,2.756e+04
27.0,3.081e+04,7.003e+02,7.036e+02,3.222e+04
28.6,3.630e+04,7.679e+02,6.965e+02,3.776e+04
30.2,4.278e+04,8.390e+02,7.122e+02,4.433e+04
31.7,4.776e+04,8.656e+02,7.059e+02,4.933e+04
33.3,4.681e+04,8.962e+02,9.324e+02,4.864e+04
34.9,4.918e+04,8.383e+02,9.203e+02,5.094e+04
36.5,5.856e+04,8.669e+02,8.023e+02,6.023e+04
38.1,7.125e+04,8.632e+02,8.855e+02,7.300e+04
39.7,8.505e+04,7.675e+02,9.093e+02,8.673e+04
41.3,1.013e+05,7.628e+02,8.528e+02,1.029e+05
42.9,1.226e+05,1.089e+03,8.249e+02,1.245e+05
44.4,1.494e+05,2.244e+03,8.518e+02,1.525e+05
46.0,1.803e+05,4.112e+03,1.386e+03,1.858e+05
47.6,2.096e+05,3.947e+03,2.066e+03,2.156e+05
49.2,2.291e+05,2.570e+03,2.098e+03,2.337e+05
50.8,2.482e+05,2.343e+03,1.799e+03,2.524e+05
52.4,2.932e+05,3.486e+03,1.363e+03,2.980e+05
54.0,3.672e+05,6.305e+03,9.435e+02,3.744e+05
55.6,4.773e+05,1.163e+04,8.781e+02,4.898e+05
57.1,6.553e+05,2.277e+04,1.230e+03,6.793e+05
58.7,9.092e+05,4.220e+04,2.570e+03,9.540e+05
60.3,1.252e+06,7.409e+04,6.186e+03,1.332e+06
61.9,1.821e+06,1.209e+05,1.341e+04,1.955e+06
63.5,2.481e+06,1.383e+05,2.131e+04,2.641e+06
65.1,2.954e+06,9.721e+04,3.278e+04,3.084e+06
66.7,4.081e+06,9.533e+04,5.914e+04,4.236e+06
68.2,6.074e+06,1.474e+05,1.082e+05,6.330e+06
69.8,7.690e+06,1.898e+05,1.831e+05,8.062e+06
71.4,7.909e+06,1.706e+05,2.281e+05,8.308e+06
73.0,6.629e+06,9.120e+04,2.202e+05,6.940e+06
74.6,5.049e+06,3.549e+04,1.904e+05,5.275e+06
76.2,3.788e+06,1.856e+04,1.574e+05,3.964e+06
77.8,2.996e+06,1.584e+04,1.287e+05,3.140e+06
79.4,2.521e+06,2.519e+04,1.002e+05,2.646e+06
80.9,2.139e+06,5.125e+04,7.835e+04,2.269e+06
82.5,1.850e+06,5.560e+04,5.631e+04,1.961e+06
84.1,1.652e+06,4.310e+04,3.782e+04,1.732e+06
85.7,1.533e+06,3.300e+04,3.092e+04,1.597e+06
87.3,1.399e+06,2.356e+04,2.469e+04,1.447e+06
88.9,1.248e+06,1.794e+04,2.206e+04,1.288e+06
90.5,1.083e+06,1.558e+04,2.152e+04,1.120e+06
92.1,9.201e+05,1.258e+04,2.096e+04,9.536e+05
93.6,7.580e+05,9.942e+03,1.960e+04,7.876e+05
95.2,6.076e+05,9.512e+03,1.672e+04,6.338e+05
96.8,4.793e+05,8.854e+03,1.418e+04,5.023e+05
98.4,3.638e+05,6.036e+03,1.199e+04,3.818e+05
100.0,3.100e+05,7.953e+03,1.653e+04,3.345e+05
101.6,3.585e+05,1.311e+04,2.621e+04,3.978e+05
103.2,4.300e+05,1.368e+04,3.352e+04,4.772e+05
104.8,5.011e+05,2.007e+04,4.055e+04,5.617e+05
