freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.311e+03,8.764e+01,1.240e+02,1.523e+03
1.6,9.972e+02,3.357e+02,5.821e+02,1.915e+03
3.1,3.607e+02,3.730e+02,7.084e+02,1.442e+03
4.7,9.762e+02,3.389e+02,7.605e+02,2.076e+03
6.3,2.570e+03,3.464e+02,7.207e+02,3.637e+03
7.8,4.050e+03,3.634e+02,7.042e+02,5.117e+03
9.4,5.650e+03,3.414e+02,7.140e+02,6.705e+03
10.9,7.593e+03,3.467e+02,7.053e+02,8.645e+03
12.5,9.879e+03,3.595e+02,6.467e+02,1.088e+04
14.1,1.248e+04,3.750e+02,6.612e+02,1.352e+04
15.6,1.541e+04,3.674e+02,7.007e+02,1.648e+04
17.2,1.856e+04,3.514e+02,7.025e+02,1.962e+04
18.8,2.257e+04,3.627e+02,7.167e+02,2.365e+04
20.3,2.776e+04,3.658e+02,7.631e+02,2.889e+04
21.9,3.346e+04,3.579e+02,7.231e+02,3.454e+04
23.4,4.026e+04,3.512e+02,7.035e+02,4.131e+04
25.0,4.747e+04,3.384e+02,7.133e+02,4.852e+04
26.6,5.484e+04,3.422e+02,7.053e+02,5.589e+04
28.1,6.211e+04,3.615e+02,7.016e+02,6.317e+04
29.7,7.038e+04,3.911e+02,7.053e+02,7.147e+04
31.3,8.219e+04,4.035e+02,6.999e+02,8.329e+04
32.8,9.835e+04,4.189e+02,7.443e+02,9.951e+04
34.4,1.179e+05,4.746e+02,7.633e+02,1.191e+05
35.9,1.283e+05,5.274e+02,8.115e+02,1.297e+05
37.5,1.285e+05,4.572e+02,7.611e+02,1.297e+05
39.1,1.346e+05,4.030e+02,7.369e+02,1.357e+05
40.6,1.529e+05,4.131e+02,8.096e+02,1.541e+05
42.2,1.775e+05,4.212e+02,8.617e+02,1.787e+05
43.8,2.071e+05,4.243e+02,8.658e+02,2.084e+05
45.3,2.391e+05,4.249e+02,8.207e+02,2.404e+05
46.9,2.769e+05,4.473e+02,8.220e+02,2.781e+05
48.4,3.321e+05,4.404e+02,7.392e+02,3.333e+05
50.0,4.030e+05,5.517e+02,7.120e+02,4.042e+05
51.6,4.852e+05,7.909e+02,7.734e+02,4.867e+05
53.1,5.886e+05,1.062e+03,8.652e+02,5.905e+05
54.7,7.082e+05,1.454e+03,9.973e+02,7.107e+05
56.3,8.861e+05,2.041e+03,1.060e+03,8.892e+05
57.8,1.131e+06,3.091e+03,1.454e+03,1.136e+06
59.4,1.425e+06,4.192e+03,2.099e+03,1.431e+06
60.9,1.890e+06,5.749e+03,2.532e+03,1.899e+06
62.5,2.762e+06,9.785e+03,4.160e+03,2.776e+06
64.1,4.160e+06,1.353e+04,9.886e+03,4.183e+06
65.6,5.861e+06,1.825e+04,2.811e+04,5.908e+06
67.2,6.328e+06,2.720e+04,4.366e+04,6.399e+06
68.8,5.541e+06,2.781e+04,3.580e+04,5.604e+06
70.3,4.514e+06,1.934e+04,2.015e+04,4.553e+06
71.9,3.562e+06,1.231e+04,1.099e+04,3.586e+06
73.5,2.745e+06,1.476e+04,1.358e+04,2.774e+06
75.0,2.095e+06,2.053e+04,1.789e+04,2.133e+06
