freq,psd_x,psd_y,psd_z,psd_xyz
156.1,8.353e+02,2.402e+03,3.759e+03,6.996e+03
157.7,7.753e+02,2.401e+03,4.142e+03,7.318e+03
159.2,9.158e+02,2.539e+03,4.248e+03,7.702e+03
160.8,9.317e+02,2.482e+03,3.931e+03,7.345e+03
162.4,9.615e+02,2.358e+03,3.707e+03,7.027e+03
163.9,8.261e+02,2.013e+03,3.435e+03,6.274e+03
165.5,6.608e+02,1.649e+03,2.907e+03,5.217e+03
167.0,6.002e+02,1.566e+03,2.461e+03,4.627e+03
168.6,6.257e+02,1.555e+03,2.369e+03,4.550e+03
170.2,6.483e+02,1.541e+03,2.224e+03,4.413e+03
171.7,6.970e+02,1.373e+03,2.172e+03,4.242e+03
173.3,8.041e+02,1.544e+03,2.312e+03,4.661e+03
174.9,8.207e+02,1.615e+03,2.460e+03,4.896e+03
176.4,8.037e+02,1.661e+03,2.706e+03,5.171e+03
178.0,9.614e+02,1.861e+03,3.226e+03,6.048e+03
179.5,1.125e+03,2.070e+03,3.763e+03,6.958e+03
181.1,1.164e+03,2.149e+03,3.774e+03,7.088e+03
182.7,1.370e+03,2.240e+03,3.541e+03,7.151e+03
184.2,1.569e+03,2.584e+03,3.392e+03,7.545e+03
185.8,1.618e+03,2.947e+03,3.004e+03,7.568e+03
187.3,1.618e+03,2.996e+03,2.759e+03,7.372e+03
188.9,1.466e+03,3.005e+03,2.374e+03,6.845e+03
190.5,1.287e+03,2.803e+03,2.484e+03,6.574e+03
192.0,1.310e+03,2.644e+03,2.789e+03,6.744e+03
193.6,1.317e+03,2.613e+03,2.949e+03,6.879e+03
195.1,1.090e+03,2.502e+03,3.043e+03,6.635e+03
196.7,1.023e+03,2.346e+03,3.082e+03,6.450e+03
198.3,9.678e+02,2.296e+03,2.775e+03,6.038e+03
199.8,1.099e+03,2.310e+03,2.391e+03,5.800e+03
