freq,psd_x,psd_y,psd_z,psd_xyz
0.0,9.056e+02,1.899e+02,5.995e+02,1.695e+03
1.6,8.908e+02,9.962e+02,3.569e+03,5.456e+03
3.3,5.851e+02,1.193e+03,4.713e+03,6.492e+03
4.9,9.996e+02,1.156e+03,4.128e+03,6.284e+03
6.5,1.884e+03,1.113e+03,4.285e+03,7.282e+03
8.2,2.720e+03,1.214e+03,4.410e+03,8.343e+03
9.8,3.730e+03,1.069e+03,3.736e+03,8.535e+03
11.5,4.955e+03,1.129e+03,3.653e+03,9.736e+03
13.1,5.994e+03,1.253e+03,4.007e+03,1.125e+04
14.7,7.624e+03,1.247e+03,4.547e+03,1.342e+04
16.4,9.355e+03,1.245e+03,5.011e+03,1.561e+04
18.0,1.122e+04,1.173e+03,4.026e+03,1.642e+04
19.6,1.365e+04,1.174e+03,3.179e+03,1.800e+04
21.3,1.631e+04,1.298e+03,3.414e+03,2.102e+04
22.9,1.933e+04,1.217e+03,3.845e+03,2.439e+04
24.6,2.281e+04,1.199e+03,4.070e+03,2.808e+04
26.2,2.663e+04,1.188e+03,3.311e+03,3.113e+04
27.8,3.106e+04,1.296e+03,2.981e+03,3.533e+04
29.5,3.660e+04,1.231e+03,4.172e+03,4.201e+04
31.1,4.328e+04,1.286e+03,3.679e+03,4.824e+04
32.7,4.925e+04,1.214e+03,3.485e+03,5.394e+04
34.4,4.851e+04,1.192e+03,4.539e+03,5.424e+04
36.0,4.643e+04,1.135e+03,3.740e+03,5.130e+04
37.6,5.200e+04,1.186e+03,3.333e+03,5.652e+04
39.3,6.240e+04,1.161e+03,3.347e+03,6.691e+04
40.9,7.296e+04,1.232e+03,3.739e+03,7.793e+04
42.6,8.444e+04,1.320e+03,4.126e+03,8.989e+04
44.2,9.935e+04,1.273e+03,4.003e+03,1.046e+05
45.8,1.168e+05,1.288e+03,3.727e+03,1.218e+05
47.5,1.382e+05,1.345e+03,4.103e+03,1.436e+05
49.1,1.637e+05,1.274e+03,4.228e+03,1.692e+05
