freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.113e+00,3.315e+00,5.919e+02,5.983e+02
1.6,1.014e+01,1.068e+01,3.389e+02,3.597e+02
3.1,1.076e+01,1.144e+01,3.460e+01,5.680e+01
4.7,1.117e+01,1.190e+01,4.367e+02,4.598e+02
6.3,1.308e+01,1.299e+01,1.313e+03,1.339e+03
7.9,1.307e+01,1.374e+01,1.987e+03,2.014e+03
9.4,1.195e+01,1.323e+01,2.929e+03,2.954e+03
11.0,1.209e+01,1.291e+01,4.036e+03,4.061e+03
12.6,1.196e+01,1.410e+01,5.408e+03,5.434e+03
14.1,1.335e+01,1.489e+01,7.332e+03,7.360e+03
15.7,1.602e+01,1.526e+01,9.713e+03,9.744e+03
17.3,1.645e+01,1.736e+01,1.238e+04,1.241e+04
18.9,1.636e+01,1.902e+01,1.521e+04,1.524e+04
20.4,1.811e+01,1.748e+01,1.761e+04,1.765e+04
22.0,1.847e+01,1.439e+01,2.042e+04,2.045e+04
23.6,1.990e+01,1.482e+01,2.504e+04,2.507e+04
25.1,2.184e+01,1.523e+01,3.113e+04,3.117e+04
26.7,2.445e+01,1.502e+01,3.864e+04,3.868e+04
28.3,2.914e+01,1.433e+01,4.810e+04,4.815e+04
29.9,3.591e+01,1.427e+01,6.009e+04,6.014e+04
31.4,4.282e+01,1.415e+01,7.593e+04,7.599e+04
33.0,5.490e+01,1.332e+01,9.715e+04,9.722e+04
34.6,6.867e+01,1.343e+01,1.258e+05,1.259e+05
36.1,8.439e+01,1.329e+01,1.678e+05,1.679e+05
37.7,1.115e+02,1.489e+01,2.327e+05,2.328e+05
39.3,1.638e+02,1.680e+01,3.387e+05,3.388e+05
40.9,2.608e+02,1.881e+01,5.354e+05,5.357e+05
42.4,4.989e+02,5.724e+01,9.980e+05,9.986e+05
44.0,7.178e+02,3.177e+02,1.773e+06,1.774e+06
45.6,6.207e+02,6.687e+02,2.085e+06,2.087e+06
47.1,5.686e+02,7.952e+02,1.759e+06,1.760e+06
48.7,5.198e+02,8.826e+02,1.361e+06,1.362e+06
50.3,5.188e+02,1.094e+03,1.068e+06,1.070e+06
51.8,4.387e+02,1.502e+03,8.516e+05,8.535e+05
53.4,4.269e+02,1.989e+03,6.731e+05,6.756e+05
55.0,4.788e+02,1.968e+03,5.260e+05,5.284e+05
56.6,3.534e+02,2.413e+03,4.280e+05,4.308e+05
58.1,2.205e+02,3.712e+03,3.595e+05,3.635e+05
59.7,1.507e+02,4.362e+03,3.052e+05,3.097e+05
61.3,1.132e+02,4.205e+03,2.631e+05,2.674e+05
62.8,8.689e+01,4.020e+03,2.273e+05,2.314e+05
64.4,1.120e+02,4.271e+03,1.935e+05,1.979e+05
66.0,1.762e+02,4.142e+03,1.676e+05,1.719e+05
67.6,2.046e+02,4.146e+03,1.481e+05,1.524e+05
69.1,1.842e+02,4.274e+03,1.359e+05,1.403e+05
70.7,1.513e+02,3.603e+03,1.371e+05,1.408e+05
72.3,1.053e+02,2.664e+03,1.419e+05,1.447e+05
73.8,7.558e+01,2.052e+03,1.427e+05,1.448e+05
75.4,7.698e+01,1.878e+03,1.366e+05,1.385e+05
77.0,2.102e+02,1.826e+03,1.276e+05,1.297e+05
78.6,6.313e+02,1.865e+03,1.174e+05,1.199e+05
80.1,1.378e+03,2.030e+03,1.077e+05,1.111e+05
81.7,2.260e+03,1.865e+03,9.596e+04,1.001e+05
83.3,3.215e+03,1.789e+03,8.084e+04,8.584e+04
84.8,4.035e+03,1.824e+03,6.756e+04,7.342e+04
86.4,4.290e+03,1.877e+03,5.923e+04,6.539e+04
88.0,5.024e+03,1.864e+03,5.441e+04,6.130e+04
89.6,5.512e+03,1.564e+03,5.124e+04,5.832e+04
91.1,5.284e+03,1.212e+03,5.163e+04,5.813e+04
92.7,5.849e+03,8.645e+02,5.168e+04,5.839e+04
94.3,5.245e+03,7.055e+02,5.173e+04,5.768e+04
95.8,3.371e+03,6.265e+02,5.128e+04,5.528e+04
97.4,2.670e+03,7.110e+02,5.234e+04,5.572e+04
99.0,2.384e+03,9.424e+02,5.316e+04,5.649e+04
100.6,2.320e+03,1.282e+03,5.337e+04,5.697e+04
102.1,2.104e+03,1.599e+03,5.116e+04,5.487e+04
103.7,2.127e+03,1.915e+03,4.933e+04,5.337e+04
105.3,2.204e+03,2.206e+03,4.744e+04,5.185e+04
106.8,2.156e+03,2.493e+03,4.459e+04,4.924e+04
108.4,2.173e+03,2.609e+03,3.995e+04,4.473e+04
110.0,2.477e+03,2.507e+03,3.515e+04,4.014e+04
111.6,2.901e+03,2.061e+03,3.008e+04,3.504e+04
113.1,2.971e+03,1.408e+03,2.604e+04,3.042e+04
114.7,2.691e+03,9.901e+02,2.515e+04,2.884e+04
116.3,2.289e+03,6.567e+02,2.305e+04,2.600e+04
117.8,2.607e+03,5.157e+02,2.238e+04,2.550e+04
119.4,2.085e+03,5.771e+02,2.307e+04,2.573e+04
121.0,1.429e+03,7.664e+02,2.374e+04,2.593e+04
122.6,9.270e+02,1.259e+03,2.446e+04,2.665e+04
124.1,5.943e+02,1.753e+03,2.713e+04,2.947e+04
125.7,2.945e+02,1.714e+03,2.946e+04,3.147e+04
127.3,1.587e+02,1.466e+03,2.588e+04,2.750e+04
128.8,1.363e+02,1.315e+03,2.336e+04,2.481e+04
130.4,2.028e+02,1.210e+03,2.201e+04,2.342e+04
132.0,3.831e+02,1.042e+03,1.875e+04,2.018e+04
133.6,6.185e+02,4.918e+02,7.112e+03,8.223e+03
135.1,6.978e+02,2.181e+02,1.370e+03,2.286e+03
136.7,5.491e+02,1.885e+02,6.871e+02,1.425e+03
138.3,3.553e+02,1.714e+02,4.038e+02,9.305e+02
139.8,2.385e+02,1.881e+02,3.704e+02,7.970e+02
141.4,1.979e+02,2.050e+02,3.629e+02,7.658e+02
143.0,1.801e+02,1.936e+02,3.711e+02,7.448e+02
144.6,1.945e+02,2.094e+02,3.957e+02,7.996e+02
146.1,3.072e+02,2.470e+02,5.714e+02,1.126e+03
147.7,2.522e+02,3.007e+02,6.917e+02,1.245e+03
149.3,1.931e+02,3.264e+02,8.111e+02,1.331e+03
150.8,1.891e+02,4.215e+02,1.031e+03,1.641e+03
152.4,1.657e+02,5.919e+02,1.252e+03,2.009e+03
154.0,1.300e+02,8.716e+02,1.596e+03,2.598e+03
155.5,1.010e+02,1.285e+03,2.095e+03,3.482e+03
157.1,1.124e+02,1.816e+03,2.672e+03,4.600e+03
158.7,1.473e+02,2.553e+03,3.195e+03,5.895e+03
160.3,1.630e+02,3.081e+03,3.321e+03,6.565e+03
161.8,1.747e+02,3.296e+03,3.239e+03,6.710e+03
163.4,1.669e+02,3.364e+03,2.975e+03,6.505e+03
165.0,1.638e+02,3.215e+03,2.676e+03,6.055e+03
