freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.095e+02,6.735e+01,1.201e+02,8.970e+02
1.4,8.474e+02,3.588e+02,5.072e+02,1.713e+03
2.9,6.104e+02,4.533e+02,5.939e+02,1.658e+03
4.3,7.709e+02,4.779e+02,5.640e+02,1.813e+03
5.8,1.569e+03,4.424e+02,5.491e+02,2.560e+03
7.2,2.214e+03,4.683e+02,6.046e+02,3.287e+03
8.7,2.895e+03,4.639e+02,5.629e+02,3.922e+03
10.1,3.569e+03,3.933e+02,5.191e+02,4.481e+03
11.5,4.604e+03,3.931e+02,4.817e+02,5.478e+03
13.0,5.855e+03,4.326e+02,5.263e+02,6.814e+03
14.4,6.726e+03,4.688e+02,5.971e+02,7.792e+03
15.9,7.896e+03,4.550e+02,5.695e+02,8.921e+03
17.3,9.790e+03,4.603e+02,5.811e+02,1.083e+04
18.8,1.148e+04,4.677e+02,5.749e+02,1.252e+04
20.2,1.326e+04,4.740e+02,5.534e+02,1.428e+04
21.6,1.550e+04,4.821e+02,5.926e+02,1.658e+04
23.1,1.828e+04,4.907e+02,6.597e+02,1.943e+04
24.5,2.118e+04,5.330e+02,6.290e+02,2.234e+04
26.0,2.422e+04,5.807e+02,7.151e+02,2.551e+04
27.4,2.699e+04,6.635e+02,7.831e+02,2.844e+04
28.8,3.038e+04,6.377e+02,7.185e+02,3.173e+04
30.3,3.450e+04,6.180e+02,7.789e+02,3.590e+04
31.7,3.830e+04,6.695e+02,7.851e+02,3.976e+04
33.2,4.339e+04,6.528e+02,7.441e+02,4.478e+04
34.6,4.932e+04,6.098e+02,8.160e+02,5.074e+04
36.1,5.552e+04,6.435e+02,7.991e+02,5.696e+04
37.5,6.426e+04,6.664e+02,8.877e+02,6.581e+04
38.9,7.422e+04,6.670e+02,1.004e+03,7.589e+04
40.4,8.567e+04,6.472e+02,1.031e+03,8.735e+04
41.8,9.925e+04,6.151e+02,1.017e+03,1.009e+05
43.3,1.136e+05,6.833e+02,1.092e+03,1.154e+05
44.7,1.289e+05,7.355e+02,1.098e+03,1.307e+05
46.2,1.459e+05,7.346e+02,1.118e+03,1.477e+05
47.6,1.626e+05,9.785e+02,1.474e+03,1.651e+05
49.0,1.841e+05,1.403e+03,2.044e+03,1.875e+05
50.5,2.075e+05,1.606e+03,2.519e+03,2.116e+05
51.9,2.363e+05,1.580e+03,2.649e+03,2.406e+05
53.4,2.599e+05,1.846e+03,2.894e+03,2.646e+05
54.8,2.802e+05,2.157e+03,3.423e+03,2.858e+05
56.3,3.343e+05,2.071e+03,3.324e+03,3.397e+05
57.7,4.144e+05,1.569e+03,3.025e+03,4.190e+05
59.1,5.004e+05,1.312e+03,2.672e+03,5.044e+05
60.6,6.274e+05,1.247e+03,2.443e+03,6.311e+05
62.0,8.326e+05,1.183e+03,2.489e+03,8.362e+05
63.5,1.163e+06,2.037e+03,4.583e+03,1.170e+06
