freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.497e+02,9.862e+01,1.116e+02,6.600e+02
1.5,5.958e+02,4.665e+02,5.434e+02,1.606e+03
3.0,4.521e+02,5.122e+02,6.337e+02,1.598e+03
4.5,7.523e+02,5.158e+02,6.295e+02,1.898e+03
6.0,1.830e+03,5.459e+02,6.120e+02,2.988e+03
7.5,2.525e+03,4.976e+02,6.122e+02,3.634e+03
9.0,3.073e+03,4.837e+02,6.515e+02,4.208e+03
10.5,4.034e+03,5.249e+02,6.988e+02,5.258e+03
12.0,5.080e+03,5.056e+02,6.774e+02,6.263e+03
13.5,6.384e+03,5.030e+02,6.793e+02,7.566e+03
15.0,7.496e+03,5.492e+02,6.686e+02,8.714e+03
16.5,8.618e+03,5.383e+02,7.267e+02,9.883e+03
18.0,1.028e+04,4.590e+02,6.862e+02,1.142e+04
19.5,1.189e+04,4.012e+02,5.683e+02,1.286e+04
21.0,1.334e+04,3.722e+02,5.563e+02,1.427e+04
22.5,1.597e+04,3.787e+02,5.740e+02,1.693e+04
23.9,1.939e+04,3.567e+02,5.344e+02,2.028e+04
25.4,2.294e+04,3.309e+02,5.180e+02,2.379e+04
26.9,2.606e+04,3.331e+02,4.713e+02,2.686e+04
28.4,2.831e+04,4.016e+02,4.897e+02,2.920e+04
29.9,3.081e+04,4.324e+02,5.472e+02,3.179e+04
31.4,3.428e+04,4.640e+02,5.864e+02,3.533e+04
32.9,3.895e+04,4.745e+02,6.123e+02,4.004e+04
34.4,4.514e+04,5.078e+02,6.616e+02,4.631e+04
35.9,5.153e+04,4.944e+02,6.489e+02,5.267e+04
37.4,5.616e+04,4.755e+02,6.198e+02,5.726e+04
38.9,5.964e+04,4.708e+02,6.348e+02,6.075e+04
40.4,6.514e+04,4.689e+02,6.043e+02,6.621e+04
41.9,7.273e+04,5.183e+02,6.472e+02,7.390e+04
43.4,8.138e+04,5.564e+02,6.920e+02,8.263e+04
44.9,9.154e+04,5.696e+02,7.035e+02,9.282e+04
46.4,1.027e+05,6.643e+02,8.552e+02,1.042e+05
47.9,1.146e+05,6.531e+02,1.030e+03,1.163e+05
49.4,1.232e+05,5.148e+02,9.979e+02,1.247e+05
50.9,1.338e+05,6.061e+02,1.160e+03,1.355e+05
52.4,1.479e+05,6.636e+02,1.433e+03,1.500e+05
53.9,1.650e+05,6.597e+02,1.671e+03,1.674e+05
55.4,1.870e+05,6.217e+02,1.821e+03,1.894e+05
56.9,2.105e+05,6.616e+02,2.093e+03,2.133e+05
58.4,2.362e+05,6.969e+02,2.578e+03,2.394e+05
59.9,2.691e+05,6.795e+02,3.112e+03,2.729e+05
61.4,3.125e+05,6.815e+02,3.491e+03,3.166e+05
62.9,3.794e+05,7.891e+02,4.787e+03,3.850e+05
64.4,4.702e+05,8.190e+02,8.448e+03,4.795e+05
65.9,6.086e+05,8.345e+02,1.368e+04,6.231e+05
67.4,7.818e+05,9.679e+02,1.497e+04,7.978e+05
68.8,1.018e+06,1.404e+03,1.366e+04,1.033e+06
70.3,1.157e+06,1.721e+03,1.222e+04,1.171e+06
71.8,1.255e+06,1.241e+03,1.044e+04,1.267e+06
73.3,1.263e+06,8.247e+02,9.238e+03,1.273e+06
74.8,1.314e+06,7.641e+02,8.413e+03,1.323e+06
76.3,1.328e+06,8.751e+02,7.167e+03,1.337e+06
77.8,1.254e+06,9.844e+02,5.803e+03,1.261e+06
79.3,1.123e+06,1.177e+03,4.284e+03,1.129e+06
80.8,9.034e+05,1.394e+03,3.418e+03,9.082e+05
82.3,6.567e+05,1.431e+03,3.072e+03,6.612e+05
83.8,4.710e+05,1.485e+03,2.940e+03,4.755e+05
85.3,3.354e+05,1.254e+03,2.694e+03,3.394e+05
86.8,2.336e+05,1.320e+03,2.250e+03,2.372e+05
88.3,1.751e+05,1.429e+03,1.890e+03,1.784e+05
89.8,1.424e+05,1.373e+03,1.616e+03,1.454e+05
91.3,1.328e+05,1.631e+03,1.704e+03,1.361e+05
92.8,1.676e+05,2.448e+03,2.140e+03,1.722e+05
94.3,2.813e+05,3.484e+03,2.807e+03,2.876e+05
95.8,4.671e+05,4.202e+03,2.889e+03,4.742e+05
97.3,6.308e+05,4.899e+03,2.744e+03,6.385e+05
98.8,6.968e+05,5.438e+03,3.290e+03,7.056e+05
100.3,6.765e+05,6.001e+03,4.186e+03,6.867e+05
101.8,5.817e+05,6.319e+03,5.480e+03,5.935e+05
103.3,4.893e+05,6.151e+03,6.378e+03,5.019e+05
104.8,4.229e+05,5.464e+03,5.248e+03,4.337e+05
106.3,3.760e+05,5.230e+03,4.531e+03,3.857e+05
107.8,3.449e+05,5.126e+03,4.629e+03,3.547e+05
109.3,3.267e+05,5.082e+03,4.591e+03,3.364e+05
110.8,3.318e+05,5.201e+03,4.899e+03,3.419e+05
112.3,3.366e+05,5.360e+03,4.914e+03,3.468e+05
113.8,3.375e+05,4.821e+03,4.299e+03,3.466e+05
115.2,3.280e+05,4.096e+03,3.589e+03,3.357e+05
116.7,2.995e+05,3.835e+03,3.439e+03,3.068e+05
118.2,2.848e+05,4.043e+03,3.534e+03,2.923e+05
119.7,2.715e+05,3.890e+03,3.104e+03,2.785e+05
121.2,2.571e+05,4.466e+03,2.697e+03,2.642e+05
122.7,2.667e+05,6.509e+03,2.915e+03,2.761e+05
124.2,2.705e+05,8.398e+03,3.247e+03,2.821e+05
125.7,2.582e+05,7.689e+03,2.885e+03,2.688e+05
127.2,2.654e+05,6.684e+03,2.691e+03,2.748e+05
128.7,2.973e+05,6.580e+03,2.631e+03,3.065e+05
130.2,2.654e+05,4.529e+03,2.485e+03,2.724e+05
131.7,2.436e+05,4.146e+03,2.265e+03,2.500e+05
133.2,1.226e+05,2.950e+03,1.973e+03,1.276e+05
134.7,1.741e+04,1.663e+03,1.443e+03,2.052e+04
136.2,9.811e+03,1.296e+03,1.039e+03,1.214e+04
137.7,9.486e+03,1.393e+03,9.503e+02,1.183e+04
139.2,9.883e+03,1.356e+03,8.858e+02,1.213e+04
140.7,1.093e+04,1.389e+03,8.803e+02,1.319e+04
142.2,1.069e+04,1.597e+03,1.120e+03,1.341e+04
143.7,9.896e+03,1.599e+03,9.592e+02,1.245e+04
145.2,9.981e+03,1.705e+03,8.508e+02,1.254e+04
146.7,9.863e+03,2.040e+03,8.652e+02,1.277e+04
148.2,9.255e+03,2.109e+03,9.567e+02,1.232e+04
149.7,8.041e+03,2.660e+03,9.935e+02,1.169e+04
151.2,8.329e+03,2.900e+03,9.807e+02,1.221e+04
152.7,8.239e+03,2.608e+03,1.036e+03,1.188e+04
154.2,9.362e+03,2.503e+03,1.114e+03,1.298e+04
155.7,1.086e+04,2.742e+03,1.171e+03,1.478e+04
157.2,1.119e+04,2.873e+03,1.299e+03,1.536e+04
158.7,1.102e+04,2.932e+03,1.372e+03,1.533e+04
160.1,1.040e+04,2.806e+03,1.441e+03,1.464e+04
161.6,1.051e+04,2.817e+03,1.475e+03,1.480e+04
163.1,1.134e+04,2.984e+03,2.126e+03,1.645e+04
164.6,1.254e+04,4.006e+03,3.667e+03,2.022e+04
166.1,1.142e+04,3.507e+03,2.959e+03,1.789e+04
167.6,1.124e+04,3.076e+03,2.515e+03,1.683e+04
169.1,1.230e+04,3.288e+03,2.608e+03,1.820e+04
170.6,1.326e+04,3.400e+03,2.857e+03,1.952e+04
172.1,1.250e+04,3.274e+03,3.169e+03,1.895e+04
173.6,1.275e+04,3.533e+03,3.513e+03,1.979e+04
175.1,1.376e+04,3.903e+03,3.801e+03,2.146e+04
176.6,1.392e+04,3.798e+03,4.295e+03,2.201e+04
178.1,1.350e+04,3.362e+03,3.978e+03,2.084e+04
179.6,1.291e+04,2.886e+03,3.381e+03,1.918e+04
181.1,1.262e+04,2.566e+03,3.013e+03,1.819e+04
182.6,1.315e+04,2.229e+03,2.428e+03,1.781e+04
184.1,1.338e+04,1.683e+03,1.607e+03,1.667e+04
185.6,1.348e+04,1.571e+03,1.292e+03,1.634e+04
187.1,1.286e+04,1.336e+03,1.173e+03,1.537e+04
188.6,1.280e+04,1.311e+03,1.272e+03,1.538e+04
190.1,1.291e+04,1.126e+03,1.057e+03,1.510e+04
191.6,1.361e+04,1.067e+03,8.816e+02,1.555e+04
193.1,1.403e+04,1.193e+03,7.383e+02,1.597e+04
194.6,1.408e+04,1.323e+03,7.468e+02,1.614e+04
196.1,1.414e+04,1.426e+03,7.495e+02,1.631e+04
197.6,1.552e+04,1.699e+03,6.930e+02,1.791e+04
199.1,1.751e+04,1.768e+03,7.001e+02,1.998e+04
