freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.717e+00,7.878e+00,6.641e+02,6.747e+02
1.6,9.781e+00,1.306e+01,3.846e+02,4.074e+02
3.1,1.099e+01,1.268e+01,3.410e+01,5.776e+01
4.7,1.153e+01,1.374e+01,4.168e+02,4.421e+02
6.3,1.113e+01,1.200e+01,1.343e+03,1.366e+03
7.8,1.218e+01,1.259e+01,1.950e+03,1.975e+03
9.4,1.306e+01,1.383e+01,2.824e+03,2.850e+03
11.0,1.189e+01,1.509e+01,3.944e+03,3.971e+03
12.5,1.131e+01,1.439e+01,5.460e+03,5.486e+03
14.1,1.069e+01,1.468e+01,7.499e+03,7.524e+03
15.7,1.191e+01,1.419e+01,9.927e+03,9.953e+03
17.2,1.377e+01,1.537e+01,1.241e+04,1.244e+04
18.8,1.339e+01,1.927e+01,1.518e+04,1.521e+04
20.4,1.568e+01,5.220e+01,1.842e+04,1.849e+04
21.9,1.505e+01,3.965e+01,2.171e+04,2.176e+04
23.5,1.431e+01,1.510e+01,2.547e+04,2.550e+04
25.1,1.636e+01,1.480e+01,3.096e+04,3.099e+04
26.6,1.741e+01,1.669e+01,3.793e+04,3.796e+04
28.2,1.769e+01,1.834e+01,4.672e+04,4.676e+04
29.8,2.016e+01,2.014e+01,5.814e+04,5.818e+04
31.3,2.014e+01,1.883e+01,7.300e+04,7.304e+04
32.9,2.407e+01,1.696e+01,9.361e+04,9.366e+04
34.5,2.837e+01,1.570e+01,1.222e+05,1.222e+05
36.0,3.163e+01,1.501e+01,1.622e+05,1.622e+05
37.6,3.921e+01,1.431e+01,2.229e+05,2.229e+05
39.2,4.825e+01,1.586e+01,3.228e+05,3.229e+05
40.7,7.435e+01,2.516e+01,5.023e+05,5.024e+05
42.3,1.619e+02,7.025e+01,8.915e+05,8.918e+05
43.9,3.284e+02,2.211e+02,1.639e+06,1.639e+06
45.4,4.258e+02,5.051e+02,2.131e+06,2.132e+06
47.0,2.855e+02,6.836e+02,1.890e+06,1.891e+06
48.6,2.557e+02,5.441e+02,1.476e+06,1.477e+06
50.1,2.647e+02,3.713e+02,1.164e+06,1.165e+06
51.7,2.055e+02,3.494e+02,9.366e+05,9.372e+05
53.3,1.694e+02,4.053e+02,7.662e+05,7.668e+05
54.8,1.862e+02,4.743e+02,6.276e+05,6.283e+05
56.4,1.902e+02,4.846e+02,5.122e+05,5.128e+05
58.0,2.350e+02,7.173e+02,4.211e+05,4.221e+05
59.5,1.612e+02,9.121e+02,3.530e+05,3.541e+05
61.1,8.545e+01,9.910e+02,3.009e+05,3.020e+05
62.7,6.933e+01,1.198e+03,2.623e+05,2.636e+05
64.2,7.125e+01,1.542e+03,2.339e+05,2.355e+05
65.8,7.639e+01,1.917e+03,2.135e+05,2.155e+05
67.4,1.131e+02,2.054e+03,1.990e+05,2.012e+05
