freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.486e+01,1.040e+03,1.148e+02,1.229e+03
1.6,2.459e+02,9.680e+02,5.125e+02,1.726e+03
3.1,2.683e+02,5.539e+02,5.803e+02,1.403e+03
4.7,2.968e+02,1.207e+03,5.583e+02,2.063e+03
6.3,3.080e+02,2.759e+03,5.503e+02,3.617e+03
7.8,3.280e+02,4.102e+03,5.954e+02,5.026e+03
9.4,3.598e+02,5.812e+03,6.221e+02,6.794e+03
10.9,3.494e+02,7.809e+03,6.484e+02,8.807e+03
12.5,3.892e+02,1.045e+04,6.002e+02,1.144e+04
14.1,4.142e+02,1.417e+04,5.950e+02,1.518e+04
15.6,4.387e+02,1.878e+04,6.317e+02,1.985e+04
17.2,4.802e+02,2.340e+04,6.183e+02,2.449e+04
18.8,5.714e+02,2.841e+04,6.223e+02,2.960e+04
20.3,6.418e+02,3.481e+04,6.332e+02,3.608e+04
21.9,6.832e+02,4.270e+04,6.804e+02,4.406e+04
23.4,7.443e+02,5.224e+04,7.053e+02,5.369e+04
25.0,8.726e+02,6.376e+04,7.007e+02,6.533e+04
26.6,1.038e+03,7.828e+04,6.808e+02,8.000e+04
28.1,1.316e+03,9.729e+04,6.471e+02,9.925e+04
29.7,1.661e+03,1.253e+05,7.200e+02,1.277e+05
31.3,2.099e+03,1.580e+05,7.723e+02,1.608e+05
32.8,3.101e+03,1.833e+05,8.930e+02,1.873e+05
34.4,4.457e+03,2.253e+05,1.128e+03,2.308e+05
36.0,5.646e+03,2.956e+05,1.296e+03,3.025e+05
37.5,5.318e+03,3.967e+05,1.459e+03,4.035e+05
39.1,4.305e+03,5.811e+05,1.519e+03,5.869e+05
40.6,6.102e+03,9.726e+05,1.576e+03,9.803e+05
42.2,1.192e+04,1.775e+06,2.064e+03,1.789e+06
43.8,1.618e+04,2.471e+06,3.885e+03,2.492e+06
45.3,1.372e+04,2.401e+06,6.734e+03,2.422e+06
46.9,1.014e+04,2.071e+06,9.936e+03,2.091e+06
48.5,7.398e+03,1.720e+06,1.361e+04,1.741e+06
50.0,5.648e+03,1.427e+06,1.624e+04,1.449e+06
51.6,5.004e+03,1.142e+06,1.437e+04,1.162e+06
53.1,5.602e+03,9.061e+05,7.879e+03,9.196e+05
54.7,6.078e+03,7.078e+05,3.598e+03,7.174e+05
56.3,5.433e+03,5.245e+05,2.506e+03,5.324e+05
57.8,4.625e+03,3.860e+05,1.109e+03,3.917e+05
59.4,5.202e+03,3.220e+05,7.865e+02,3.280e+05
61.0,6.127e+03,2.916e+05,1.354e+03,2.991e+05
62.5,5.414e+03,2.579e+05,1.899e+03,2.652e+05
64.1,4.192e+03,2.253e+05,2.713e+03,2.322e+05
65.7,4.545e+03,1.957e+05,4.863e+03,2.051e+05
67.2,6.659e+03,1.672e+05,8.732e+03,1.825e+05
68.8,9.441e+03,1.428e+05,1.381e+04,1.661e+05
70.3,1.265e+04,1.213e+05,2.187e+04,1.558e+05
71.9,1.647e+04,9.633e+04,3.985e+04,1.527e+05
73.5,2.001e+04,7.721e+04,6.637e+04,1.636e+05
