freq,psd_x,psd_y,psd_z,psd_xyz
0.0,6.898e+02,1.574e+02,1.997e+02,1.047e+03
1.5,1.197e+03,8.902e+02,1.037e+03,3.125e+03
3.0,1.049e+03,1.123e+03,1.270e+03,3.441e+03
4.5,1.257e+03,1.031e+03,1.253e+03,3.542e+03
6.0,2.273e+03,9.459e+02,1.125e+03,4.345e+03
7.6,2.955e+03,9.112e+02,1.077e+03,4.943e+03
9.1,3.770e+03,8.694e+02,1.109e+03,5.749e+03
10.6,4.631e+03,7.952e+02,1.066e+03,6.492e+03
12.1,5.742e+03,9.085e+02,1.166e+03,7.817e+03
13.6,7.107e+03,9.987e+02,1.301e+03,9.407e+03
15.1,8.241e+03,9.338e+02,1.355e+03,1.053e+04
16.6,9.409e+03,9.256e+02,1.286e+03,1.162e+04
18.1,1.083e+04,8.793e+02,1.175e+03,1.289e+04
19.6,1.255e+04,8.019e+02,1.035e+03,1.439e+04
21.2,1.440e+04,6.931e+02,8.547e+02,1.595e+04
22.7,1.714e+04,6.869e+02,8.152e+02,1.864e+04
24.2,2.061e+04,6.029e+02,7.476e+02,2.196e+04
25.7,2.380e+04,6.147e+02,7.242e+02,2.514e+04
27.2,2.692e+04,7.551e+02,8.224e+02,2.850e+04
28.7,2.966e+04,8.017e+02,9.328e+02,3.140e+04
30.2,3.308e+04,7.128e+02,9.165e+02,3.471e+04
31.7,3.750e+04,6.321e+02,8.363e+02,3.897e+04
33.2,4.413e+04,6.312e+02,7.859e+02,4.555e+04
34.8,5.198e+04,6.713e+02,8.893e+02,5.354e+04
36.3,6.090e+04,7.277e+02,9.917e+02,6.262e+04
37.8,6.935e+04,7.923e+02,1.013e+03,7.115e+04
39.3,7.753e+04,1.131e+03,1.399e+03,8.006e+04
40.8,8.377e+04,1.226e+03,1.528e+03,8.652e+04
42.3,9.327e+04,1.007e+03,1.321e+03,9.560e+04
43.8,1.056e+05,1.029e+03,1.379e+03,1.080e+05
45.3,1.205e+05,9.172e+02,1.354e+03,1.228e+05
46.9,1.336e+05,7.976e+02,1.256e+03,1.357e+05
48.4,1.528e+05,7.721e+02,1.290e+03,1.549e+05
49.9,1.732e+05,7.070e+02,1.239e+03,1.752e+05
51.4,1.941e+05,6.511e+02,1.230e+03,1.960e+05
52.9,2.185e+05,6.670e+02,1.270e+03,2.204e+05
54.4,2.518e+05,7.916e+02,1.279e+03,2.538e+05
55.9,2.909e+05,9.720e+02,1.517e+03,2.934e+05
57.4,3.257e+05,1.235e+03,2.096e+03,3.290e+05
58.9,3.613e+05,1.447e+03,2.466e+03,3.652e+05
60.5,4.181e+05,1.262e+03,3.002e+03,4.224e+05
62.0,5.151e+05,9.566e+02,4.216e+03,5.203e+05
63.5,6.499e+05,7.680e+02,6.028e+03,6.567e+05
65.0,8.552e+05,9.749e+02,9.931e+03,8.661e+05
66.5,1.189e+06,2.890e+03,1.732e+04,1.209e+06
68.0,1.753e+06,7.214e+03,2.641e+04,1.786e+06
69.5,2.556e+06,1.064e+04,2.907e+04,2.596e+06
71.0,3.081e+06,1.376e+04,2.915e+04,3.124e+06
72.5,3.078e+06,1.639e+04,2.342e+04,3.118e+06
74.1,2.805e+06,1.841e+04,1.810e+04,2.842e+06
75.6,2.326e+06,1.545e+04,1.292e+04,2.354e+06
77.1,1.860e+06,1.091e+04,9.710e+03,1.880e+06
78.6,1.513e+06,8.496e+03,7.117e+03,1.529e+06
80.1,1.249e+06,7.554e+03,6.386e+03,1.263e+06
81.6,1.036e+06,6.927e+03,6.132e+03,1.049e+06
83.1,8.259e+05,6.304e+03,5.367e+03,8.376e+05
84.6,6.363e+05,6.368e+03,4.748e+03,6.475e+05
86.1,4.789e+05,6.406e+03,4.047e+03,4.893e+05
87.7,3.534e+05,6.078e+03,3.488e+03,3.630e+05
89.2,2.551e+05,5.358e+03,3.184e+03,2.636e+05
90.7,1.823e+05,5.179e+03,4.234e+03,1.917e+05
92.2,1.404e+05,5.815e+03,5.448e+03,1.517e+05
93.7,1.187e+05,7.149e+03,6.037e+03,1.319e+05
95.2,1.113e+05,9.054e+03,7.102e+03,1.274e+05
96.7,1.338e+05,1.431e+04,1.047e+04,1.586e+05
98.2,2.257e+05,1.905e+04,1.021e+04,2.550e+05
99.7,3.828e+05,1.836e+04,5.343e+03,4.065e+05
101.3,4.660e+05,1.905e+04,6.738e+03,4.918e+05
102.8,4.449e+05,1.776e+04,9.457e+03,4.722e+05
104.3,3.911e+05,1.285e+04,8.396e+03,4.124e+05
105.8,4.102e+05,8.182e+03,8.057e+03,4.264e+05
107.3,4.726e+05,5.319e+03,8.826e+03,4.868e+05
108.8,4.932e+05,3.575e+03,9.881e+03,5.066e+05
110.3,5.211e+05,2.455e+03,1.037e+04,5.339e+05
111.8,5.328e+05,2.697e+03,9.980e+03,5.454e+05
113.3,5.077e+05,3.907e+03,8.879e+03,5.205e+05
114.9,4.780e+05,6.135e+03,8.579e+03,4.927e+05
116.4,4.486e+05,9.349e+03,7.709e+03,4.656e+05
117.9,4.278e+05,1.217e+04,6.484e+03,4.464e+05
119.4,4.143e+05,1.519e+04,5.131e+03,4.346e+05
120.9,4.055e+05,1.677e+04,3.803e+03,4.261e+05
122.4,3.786e+05,1.548e+04,2.221e+03,3.963e+05
123.9,3.336e+05,1.400e+04,1.671e+03,3.493e+05
125.4,2.958e+05,1.193e+04,1.329e+03,3.091e+05
126.9,2.591e+05,8.358e+03,1.082e+03,2.685e+05
128.5,2.515e+05,8.807e+03,1.174e+03,2.615e+05
130.0,2.607e+05,1.000e+04,1.150e+03,2.719e+05
131.5,2.539e+05,9.616e+03,8.803e+02,2.644e+05
133.0,1.281e+05,4.799e+03,7.660e+02,1.336e+05
134.5,1.554e+04,9.409e+02,6.787e+02,1.715e+04
136.0,7.525e+03,6.756e+02,7.551e+02,8.956e+03
137.5,7.284e+03,7.863e+02,8.093e+02,8.879e+03
139.0,7.091e+03,7.973e+02,7.871e+02,8.676e+03
140.6,6.669e+03,8.501e+02,7.839e+02,8.303e+03
142.1,6.485e+03,1.006e+03,7.538e+02,8.244e+03
143.6,6.326e+03,1.048e+03,8.134e+02,8.188e+03
145.1,5.830e+03,1.094e+03,8.932e+02,7.817e+03
146.6,6.617e+03,1.255e+03,1.072e+03,8.944e+03
148.1,7.833e+03,1.604e+03,1.346e+03,1.078e+04
149.6,7.543e+03,1.753e+03,1.285e+03,1.058e+04
151.1,7.369e+03,1.644e+03,9.927e+02,1.001e+04
152.6,7.921e+03,1.780e+03,9.663e+02,1.067e+04
154.2,7.517e+03,1.588e+03,9.643e+02,1.007e+04
155.7,7.283e+03,1.383e+03,8.934e+02,9.560e+03
157.2,8.613e+03,1.394e+03,8.263e+02,1.083e+04
158.7,9.473e+03,1.581e+03,8.280e+02,1.188e+04
160.2,9.273e+03,1.640e+03,7.987e+02,1.171e+04
161.7,9.328e+03,1.431e+03,7.157e+02,1.147e+04
163.2,9.850e+03,1.293e+03,6.845e+02,1.183e+04
164.7,9.618e+03,1.274e+03,7.308e+02,1.162e+04
166.2,9.086e+03,1.324e+03,7.297e+02,1.114e+04
167.8,8.831e+03,1.419e+03,6.721e+02,1.092e+04
169.3,1.001e+04,1.775e+03,6.678e+02,1.246e+04
170.8,1.041e+04,2.027e+03,6.403e+02,1.308e+04
172.3,9.758e+03,2.079e+03,6.082e+02,1.245e+04
