freq,psd_x,psd_y,psd_z,psd_xyz
0.0,6.189e+00,1.105e+01,7.302e+02,7.474e+02
1.6,2.641e+01,3.451e+01,4.691e+02,5.300e+02
3.1,3.101e+01,3.849e+01,8.336e+01,1.529e+02
4.7,3.500e+01,4.086e+01,4.587e+02,5.346e+02
6.3,3.745e+01,3.634e+01,1.347e+03,1.421e+03
7.8,3.521e+01,3.410e+01,1.985e+03,2.054e+03
9.4,3.533e+01,4.082e+01,2.900e+03,2.976e+03
11.0,3.300e+01,4.072e+01,4.005e+03,4.079e+03
12.6,3.134e+01,3.836e+01,5.516e+03,5.586e+03
14.1,3.419e+01,4.014e+01,7.581e+03,7.656e+03
15.7,3.228e+01,3.964e+01,1.002e+04,1.009e+04
17.3,3.448e+01,3.667e+01,1.235e+04,1.243e+04
18.8,3.703e+01,4.285e+01,1.501e+04,1.509e+04
20.4,3.646e+01,4.384e+01,1.811e+04,1.819e+04
22.0,3.302e+01,4.165e+01,2.082e+04,2.090e+04
23.5,3.288e+01,4.316e+01,2.425e+04,2.433e+04
25.1,3.314e+01,4.044e+01,2.918e+04,2.925e+04
26.7,3.328e+01,3.884e+01,3.590e+04,3.597e+04
28.3,3.494e+01,4.060e+01,4.442e+04,4.450e+04
29.8,3.318e+01,4.034e+01,5.476e+04,5.484e+04
31.4,3.423e+01,4.575e+01,6.900e+04,6.908e+04
33.0,3.824e+01,5.259e+01,8.738e+04,8.747e+04
34.5,3.753e+01,5.192e+01,1.116e+05,1.117e+05
36.1,3.887e+01,4.828e+01,1.468e+05,1.469e+05
37.7,3.647e+01,4.945e+01,2.006e+05,2.007e+05
39.2,3.811e+01,5.723e+01,2.818e+05,2.819e+05
40.8,4.200e+01,6.410e+01,4.139e+05,4.140e+05
42.4,5.325e+01,5.889e+01,6.744e+05,6.745e+05
43.9,8.587e+01,7.674e+01,1.292e+06,1.293e+06
45.5,1.299e+02,3.021e+02,2.413e+06,2.414e+06
47.1,1.763e+02,6.598e+02,2.852e+06,2.853e+06
48.7,1.955e+02,6.928e+02,2.288e+06,2.289e+06
50.2,2.022e+02,6.839e+02,1.631e+06,1.632e+06
51.8,1.689e+02,7.158e+02,1.157e+06,1.158e+06
53.4,2.063e+02,7.702e+02,8.449e+05,8.459e+05
54.9,3.618e+02,7.796e+02,6.382e+05,6.393e+05
56.5,3.730e+02,8.147e+02,4.858e+05,4.870e+05
58.1,3.205e+02,1.149e+03,3.875e+05,3.890e+05
59.6,2.186e+02,1.333e+03,3.244e+05,3.259e+05
61.2,1.587e+02,1.315e+03,2.826e+05,2.841e+05
62.8,1.743e+02,1.237e+03,2.590e+05,2.604e+05
64.4,2.291e+02,1.372e+03,2.384e+05,2.400e+05
65.9,2.237e+02,1.525e+03,2.189e+05,2.206e+05
67.5,1.724e+02,1.544e+03,2.061e+05,2.078e+05
