freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.052e+00,1.288e+01,8.772e+02,8.931e+02
1.5,1.338e+01,2.135e+01,5.002e+02,5.350e+02
3.0,1.482e+01,1.830e+01,3.318e+01,6.629e+01
4.6,1.479e+01,1.826e+01,3.129e+02,3.460e+02
6.1,1.810e+01,1.907e+01,1.155e+03,1.192e+03
7.6,1.712e+01,1.856e+01,1.788e+03,1.823e+03
9.1,1.572e+01,2.127e+01,2.594e+03,2.631e+03
10.6,1.535e+01,2.048e+01,3.503e+03,3.539e+03
12.2,1.590e+01,2.015e+01,4.696e+03,4.732e+03
13.7,1.484e+01,1.973e+01,6.393e+03,6.428e+03
15.2,1.391e+01,2.031e+01,8.476e+03,8.510e+03
16.7,1.833e+01,2.093e+01,1.072e+04,1.076e+04
18.3,2.139e+01,2.330e+01,1.301e+04,1.306e+04
19.8,2.246e+01,3.976e+01,1.528e+04,1.534e+04
21.3,2.116e+01,4.431e+01,1.798e+04,1.805e+04
22.8,1.974e+01,2.468e+01,2.167e+04,2.172e+04
24.3,2.198e+01,2.189e+01,2.657e+04,2.661e+04
25.9,2.578e+01,2.061e+01,3.212e+04,3.217e+04
27.4,2.659e+01,2.145e+01,3.876e+04,3.881e+04
28.9,3.066e+01,2.020e+01,4.744e+04,4.749e+04
30.4,3.456e+01,1.958e+01,5.802e+04,5.808e+04
31.9,3.838e+01,1.908e+01,7.172e+04,7.178e+04
33.5,4.297e+01,1.778e+01,8.940e+04,8.946e+04
35.0,5.082e+01,1.800e+01,1.138e+05,1.138e+05
36.5,6.170e+01,1.706e+01,1.496e+05,1.497e+05
38.0,7.682e+01,1.540e+01,2.029e+05,2.030e+05
39.5,1.052e+02,1.689e+01,2.858e+05,2.859e+05
41.1,1.500e+02,2.166e+01,4.263e+05,4.265e+05
42.6,2.040e+02,4.164e+01,6.977e+05,6.979e+05
44.1,3.350e+02,1.141e+02,1.395e+06,1.395e+06
45.6,7.232e+02,1.716e+02,3.021e+06,3.022e+06
47.2,1.137e+03,1.333e+02,4.074e+06,4.075e+06
48.7,9.582e+02,7.255e+01,3.284e+06,3.285e+06
50.2,6.156e+02,4.343e+01,2.188e+06,2.189e+06
