freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.534e+01,3.903e+01,4.845e+02,5.589e+02
1.4,1.176e+02,1.119e+02,3.885e+02,6.179e+02
2.9,1.315e+02,1.184e+02,1.434e+02,3.932e+02
4.3,1.379e+02,1.241e+02,3.339e+02,5.958e+02
5.7,1.551e+02,1.271e+02,1.119e+03,1.402e+03
7.1,1.739e+02,1.446e+02,1.637e+03,1.956e+03
8.6,2.083e+02,1.487e+02,2.396e+03,2.753e+03
10.0,2.635e+02,1.521e+02,3.416e+03,3.832e+03
11.4,2.640e+02,1.471e+02,4.433e+03,4.845e+03
12.9,2.310e+02,1.424e+02,5.843e+03,6.216e+03
14.3,1.923e+02,1.338e+02,7.823e+03,8.150e+03
15.7,1.728e+02,1.263e+02,9.933e+03,1.023e+04
17.1,1.825e+02,1.302e+02,1.217e+04,1.248e+04
18.6,1.955e+02,1.188e+02,1.479e+04,1.510e+04
20.0,1.995e+02,1.284e+02,1.704e+04,1.737e+04
21.4,2.556e+02,1.406e+02,1.961e+04,2.001e+04
22.8,2.850e+02,1.590e+02,2.338e+04,2.383e+04
24.3,2.758e+02,1.630e+02,2.723e+04,2.767e+04
25.7,2.874e+02,1.591e+02,3.187e+04,3.231e+04
27.1,3.299e+02,1.679e+02,3.808e+04,3.858e+04
28.6,3.821e+02,1.908e+02,4.605e+04,4.662e+04
30.0,4.255e+02,2.180e+02,5.647e+04,5.712e+04
31.4,4.885e+02,2.446e+02,6.978e+04,7.051e+04
32.8,5.876e+02,2.932e+02,8.802e+04,8.890e+04
34.3,6.769e+02,3.217e+02,1.141e+05,1.151e+05
35.7,9.246e+02,4.782e+02,1.491e+05,1.505e+05
37.1,1.292e+03,6.864e+02,1.979e+05,1.999e+05
38.6,1.885e+03,1.104e+03,2.734e+05,2.764e+05
40.0,2.902e+03,1.996e+03,3.944e+05,3.993e+05
41.4,4.726e+03,3.942e+03,6.015e+05,6.102e+05
42.8,9.422e+03,1.110e+04,1.078e+06,1.099e+06
44.3,1.591e+04,2.393e+04,1.652e+06,1.692e+06
45.7,1.661e+04,2.663e+04,1.640e+06,1.683e+06
47.1,1.413e+04,2.453e+04,1.409e+06,1.447e+06
48.6,1.157e+04,2.226e+04,1.184e+06,1.218e+06
50.0,8.152e+03,1.893e+04,9.635e+05,9.906e+05
51.4,7.374e+03,1.505e+04,7.444e+05,7.668e+05
52.8,8.179e+03,1.139e+04,5.800e+05,5.996e+05
54.3,8.735e+03,8.172e+03,4.576e+05,4.745e+05
55.7,8.802e+03,6.407e+03,3.599e+05,3.751e+05
57.1,5.764e+03,7.805e+03,3.077e+05,3.213e+05
58.5,3.670e+03,1.225e+04,2.608e+05,2.767e+05
60.0,2.940e+03,1.883e+04,2.201e+05,2.419e+05
61.4,2.422e+03,2.481e+04,1.934e+05,2.206e+05
