freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.583e+02,1.199e+02,1.391e+02,1.017e+03
1.6,6.501e+02,6.066e+02,6.071e+02,1.864e+03
3.3,3.152e+02,7.014e+02,6.765e+02,1.693e+03
4.9,7.726e+02,7.702e+02,6.186e+02,2.161e+03
6.5,1.663e+03,7.123e+02,7.365e+02,3.111e+03
8.2,2.489e+03,7.548e+02,7.396e+02,3.983e+03
9.8,3.439e+03,7.841e+02,6.402e+02,4.863e+03
11.5,4.503e+03,7.066e+02,6.418e+02,5.851e+03
13.1,5.907e+03,6.875e+02,6.249e+02,7.219e+03
14.7,7.497e+03,6.567e+02,6.918e+02,8.845e+03
16.4,9.242e+03,7.285e+02,6.115e+02,1.058e+04
18.0,1.130e+04,6.877e+02,6.588e+02,1.265e+04
19.6,1.365e+04,7.125e+02,7.768e+02,1.514e+04
21.3,1.630e+04,7.191e+02,7.013e+02,1.772e+04
22.9,1.932e+04,7.434e+02,6.434e+02,2.071e+04
24.5,2.262e+04,7.703e+02,5.794e+02,2.397e+04
26.2,2.621e+04,7.853e+02,6.260e+02,2.762e+04
27.8,3.133e+04,7.228e+02,7.253e+02,3.278e+04
29.5,3.758e+04,7.091e+02,7.618e+02,3.905e+04
31.1,4.363e+04,7.560e+02,6.333e+02,4.502e+04
32.7,4.760e+04,8.193e+02,6.551e+02,4.907e+04
34.4,4.545e+04,7.594e+02,6.664e+02,4.687e+04
36.0,4.648e+04,7.298e+02,6.658e+02,4.787e+04
37.6,5.487e+04,7.188e+02,6.584e+02,5.625e+04
39.3,6.638e+04,7.706e+02,6.552e+02,6.780e+04
40.9,7.803e+04,7.796e+02,6.765e+02,7.949e+04
42.6,9.110e+04,7.800e+02,7.284e+02,9.260e+04
44.2,1.083e+05,8.257e+02,7.403e+02,1.099e+05
45.8,1.271e+05,8.999e+02,7.951e+02,1.288e+05
47.5,1.488e+05,1.022e+03,8.338e+02,1.506e+05
49.1,1.789e+05,1.011e+03,8.095e+02,1.807e+05
50.7,2.184e+05,8.565e+02,7.195e+02,2.200e+05
52.4,2.607e+05,9.922e+02,8.059e+02,2.625e+05
54.0,3.046e+05,1.664e+03,1.431e+03,3.077e+05
55.6,3.713e+05,2.304e+03,2.442e+03,3.761e+05
57.3,4.997e+05,3.377e+03,4.121e+03,5.072e+05
58.9,7.039e+05,5.756e+03,6.492e+03,7.162e+05
60.6,9.570e+05,7.510e+03,8.463e+03,9.730e+05
62.2,1.146e+06,8.044e+03,1.113e+04,1.165e+06
63.8,1.011e+06,6.071e+03,1.138e+04,1.029e+06
65.5,6.170e+05,4.425e+03,8.740e+03,6.302e+05
67.1,3.695e+05,3.992e+03,6.896e+03,3.804e+05
68.7,2.796e+05,3.876e+03,5.580e+03,2.891e+05
70.4,2.279e+05,7.922e+03,5.128e+03,2.409e+05
72.0,1.984e+05,1.415e+04,7.230e+03,2.198e+05
73.6,1.894e+05,1.890e+04,1.010e+04,2.184e+05
75.3,1.981e+05,2.348e+04,1.347e+04,2.351e+05
76.9,2.156e+05,2.541e+04,1.589e+04,2.569e+05
78.6,2.367e+05,2.517e+04,1.726e+04,2.792e+05
80.2,2.630e+05,2.933e+04,2.141e+04,3.138e+05
81.8,2.953e+05,3.343e+04,2.425e+04,3.530e+05
83.5,3.468e+05,3.206e+04,2.382e+04,4.027e+05
85.1,4.125e+05,2.699e+04,2.145e+04,4.610e+05
86.7,5.006e+05,2.235e+04,1.904e+04,5.420e+05
88.4,6.362e+05,1.814e+04,1.744e+04,6.718e+05
90.0,8.117e+05,1.583e+04,1.806e+04,8.456e+05
91.6,1.034e+06,1.735e+04,2.415e+04,1.075e+06
93.3,1.235e+06,2.277e+04,3.343e+04,1.291e+06
94.9,1.191e+06,2.565e+04,3.658e+04,1.253e+06
96.6,9.050e+05,2.265e+04,3.190e+04,9.595e+05
98.2,5.446e+05,1.780e+04,2.411e+04,5.866e+05
99.8,2.966e+05,1.517e+04,2.257e+04,3.344e+05
101.5,2.623e+05,1.190e+04,1.858e+04,2.928e+05
103.1,4.561e+05,8.829e+03,1.084e+04,4.758e+05
104.7,9.509e+05,1.110e+04,1.146e+04,9.735e+05
106.4,1.312e+06,1.677e+04,1.927e+04,1.348e+06
108.0,1.256e+06,1.799e+04,2.063e+04,1.294e+06
109.7,1.462e+06,1.446e+04,1.319e+04,1.489e+06
111.3,2.080e+06,1.531e+04,1.270e+04,2.108e+06
112.9,2.873e+06,2.107e+04,2.299e+04,2.917e+06
114.6,3.607e+06,2.717e+04,3.918e+04,3.674e+06
116.2,4.096e+06,3.207e+04,5.778e+04,4.186e+06
117.8,4.258e+06,3.556e+04,7.289e+04,4.366e+06
119.5,4.178e+06,3.583e+04,7.630e+04,4.290e+06
121.1,3.850e+06,3.192e+04,6.751e+04,3.950e+06
122.7,3.437e+06,2.815e+04,5.768e+04,3.523e+06
124.4,3.076e+06,2.590e+04,5.209e+04,3.154e+06
126.0,2.657e+06,2.512e+04,4.940e+04,2.731e+06
127.7,2.288e+06,2.426e+04,4.477e+04,2.357e+06
129.3,1.946e+06,2.150e+04,3.873e+04,2.007e+06
130.9,1.871e+06,2.138e+04,4.056e+04,1.933e+06
132.6,1.546e+06,1.905e+04,3.687e+04,1.602e+06
134.2,3.186e+05,9.365e+03,1.570e+04,3.437e+05
135.8,3.789e+04,7.812e+03,1.309e+04,5.880e+04
137.5,3.869e+04,7.653e+03,1.394e+04,6.028e+04
139.1,3.815e+04,7.760e+03,1.471e+04,6.062e+04
140.7,3.655e+04,8.268e+03,1.570e+04,6.052e+04
142.4,3.713e+04,8.318e+03,1.455e+04,6.000e+04
144.0,3.735e+04,8.291e+03,1.361e+04,5.925e+04
145.7,3.659e+04,8.804e+03,1.596e+04,6.135e+04
147.3,3.693e+04,9.585e+03,1.825e+04,6.476e+04
148.9,3.622e+04,1.073e+04,1.942e+04,6.637e+04
150.6,3.530e+04,1.138e+04,1.977e+04,6.645e+04
152.2,3.805e+04,1.201e+04,2.089e+04,7.094e+04
153.8,4.110e+04,1.227e+04,2.169e+04,7.506e+04
155.5,4.122e+04,1.283e+04,2.250e+04,7.655e+04
157.1,4.297e+04,1.344e+04,2.317e+04,7.958e+04
158.7,4.475e+04,1.383e+04,2.367e+04,8.225e+04
160.4,4.438e+04,1.444e+04,2.486e+04,8.368e+04
162.0,4.493e+04,1.504e+04,2.652e+04,8.649e+04
163.7,4.701e+04,1.645e+04,2.907e+04,9.253e+04
165.3,4.758e+04,1.770e+04,3.239e+04,9.767e+04
166.9,4.718e+04,1.816e+04,3.390e+04,9.924e+04
168.6,5.142e+04,1.848e+04,3.564e+04,1.055e+05
170.2,5.566e+04,1.899e+04,3.722e+04,1.119e+05
171.8,5.415e+04,2.025e+04,3.918e+04,1.136e+05
173.5,5.570e+04,2.119e+04,4.195e+04,1.188e+05
175.1,6.311e+04,2.379e+04,4.551e+04,1.324e+05
176.7,7.313e+04,2.605e+04,4.851e+04,1.477e+05
178.4,8.164e+04,2.738e+04,5.015e+04,1.592e+05
180.0,9.208e+04,3.058e+04,5.479e+04,1.775e+05
181.7,1.089e+05,3.345e+04,5.927e+04,2.016e+05
183.3,1.281e+05,3.555e+04,6.251e+04,2.261e+05
184.9,1.394e+05,3.723e+04,6.531e+04,2.419e+05
186.6,1.448e+05,3.627e+04,6.388e+04,2.449e+05
188.2,1.460e+05,3.354e+04,6.119e+04,2.407e+05
189.8,1.363e+05,2.828e+04,5.595e+04,2.206e+05
191.5,1.107e+05,2.271e+04,4.634e+04,1.798e+05
193.1,8.564e+04,1.759e+04,3.725e+04,1.405e+05
194.8,5.897e+04,1.365e+04,3.230e+04,1.049e+05
196.4,3.606e+04,1.138e+04,2.887e+04,7.631e+04
198.0,2.136e+04,9.034e+03,2.255e+04,5.294e+04
199.7,1.550e+04,7.868e+03,1.813e+04,4.149e+04
