freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.809e+02,5.035e+00,4.587e+00,3.905e+02
1.6,2.178e+02,1.252e+01,1.673e+01,2.471e+02
3.2,2.654e+01,1.238e+01,1.987e+01,5.879e+01
4.8,4.185e+02,1.280e+01,1.923e+01,4.505e+02
6.4,1.292e+03,1.364e+01,1.946e+01,1.325e+03
8.0,2.007e+03,1.450e+01,1.987e+01,2.041e+03
9.6,2.747e+03,1.453e+01,1.854e+01,2.780e+03
11.2,3.653e+03,1.438e+01,1.944e+01,3.687e+03
12.8,4.694e+03,1.345e+01,2.111e+01,4.728e+03
14.4,5.933e+03,1.344e+01,2.054e+01,5.967e+03
16.0,7.360e+03,1.420e+01,1.957e+01,7.394e+03
17.6,8.983e+03,1.569e+01,1.926e+01,9.018e+03
19.2,1.076e+04,1.948e+01,2.104e+01,1.080e+04
20.8,1.284e+04,3.601e+01,2.405e+01,1.290e+04
22.4,1.591e+04,1.851e+01,1.935e+01,1.595e+04
24.0,1.921e+04,1.271e+01,1.863e+01,1.925e+04
25.6,2.195e+04,1.467e+01,2.000e+01,2.198e+04
27.2,2.425e+04,1.480e+01,1.981e+01,2.429e+04
28.8,2.676e+04,1.700e+01,1.998e+01,2.680e+04
30.4,2.959e+04,1.704e+01,2.137e+01,2.963e+04
32.0,3.308e+04,1.737e+01,2.329e+01,3.313e+04
33.6,3.931e+04,1.829e+01,2.379e+01,3.935e+04
35.2,4.861e+04,2.100e+01,2.271e+01,4.866e+04
36.8,5.640e+04,2.667e+01,2.112e+01,5.645e+04
38.4,6.391e+04,3.126e+01,2.403e+01,6.397e+04
40.0,7.355e+04,3.345e+01,2.548e+01,7.360e+04
41.6,8.486e+04,3.199e+01,2.543e+01,8.492e+04
43.2,9.665e+04,3.360e+01,2.551e+01,9.671e+04
44.8,1.118e+05,3.869e+01,2.808e+01,1.118e+05
46.4,1.303e+05,5.016e+01,3.358e+01,1.304e+05
48.0,1.553e+05,7.096e+01,3.976e+01,1.555e+05
49.6,1.908e+05,9.680e+01,5.273e+01,1.909e+05
51.2,2.293e+05,1.247e+02,7.163e+01,2.295e+05
52.8,2.642e+05,1.469e+02,8.932e+01,2.644e+05
54.4,3.002e+05,1.821e+02,8.760e+01,3.005e+05
56.0,3.483e+05,3.610e+02,6.784e+01,3.488e+05
57.6,4.085e+05,7.783e+02,2.596e+02,4.095e+05
59.2,4.486e+05,1.181e+03,6.526e+02,4.504e+05
60.8,4.775e+05,9.592e+02,9.675e+02,4.794e+05
62.4,5.950e+05,5.518e+02,1.243e+03,5.968e+05
64.0,7.623e+05,2.781e+02,1.706e+03,7.642e+05
65.6,8.753e+05,3.981e+02,2.305e+03,8.780e+05
67.2,1.007e+06,8.180e+02,2.311e+03,1.010e+06
68.8,1.234e+06,2.370e+03,2.820e+03,1.240e+06
70.4,1.380e+06,5.250e+03,5.744e+03,1.391e+06
72.0,1.250e+06,6.712e+03,8.590e+03,1.265e+06
73.6,1.009e+06,5.419e+03,9.576e+03,1.024e+06
75.2,8.181e+05,3.268e+03,1.107e+04,8.324e+05
76.8,6.738e+05,1.996e+03,1.354e+04,6.893e+05
78.4,5.785e+05,1.845e+03,1.473e+04,5.950e+05
80.0,5.150e+05,2.331e+03,1.374e+04,5.311e+05
81.6,4.537e+05,2.813e+03,1.087e+04,4.674e+05
83.2,3.873e+05,3.048e+03,6.658e+03,3.970e+05
84.8,3.032e+05,2.672e+03,3.468e+03,3.093e+05
86.4,2.256e+05,1.910e+03,1.728e+03,2.293e+05
88.0,1.688e+05,1.066e+03,1.023e+03,1.709e+05
89.6,1.301e+05,4.938e+02,1.051e+03,1.316e+05
91.2,1.068e+05,4.872e+02,9.889e+02,1.082e+05
92.8,7.429e+04,3.709e+02,3.178e+02,7.498e+04
94.4,4.946e+04,3.656e+02,3.453e+02,5.017e+04
96.0,4.150e+04,3.418e+02,2.356e+02,4.208e+04
97.6,4.608e+04,2.812e+02,2.248e+02,4.658e+04
99.2,5.822e+04,6.152e+02,6.533e+02,5.949e+04
100.8,7.149e+04,1.524e+03,1.888e+03,7.490e+04
102.4,8.077e+04,2.634e+03,3.151e+03,8.656e+04
104.0,9.573e+04,3.736e+03,4.379e+03,1.038e+05
105.6,1.226e+05,4.967e+03,5.705e+03,1.332e+05
107.2,1.591e+05,6.010e+03,5.864e+03,1.710e+05
108.8,1.735e+05,7.842e+03,6.344e+03,1.877e+05
110.4,1.739e+05,7.701e+03,5.161e+03,1.867e+05
112.1,1.550e+05,5.348e+03,3.057e+03,1.634e+05
113.7,1.465e+05,4.795e+03,2.395e+03,1.537e+05
115.3,1.687e+05,3.675e+03,1.463e+03,1.738e+05
116.9,1.788e+05,2.687e+03,8.915e+02,1.824e+05
118.5,1.894e+05,2.080e+03,5.202e+02,1.920e+05
120.1,2.073e+05,1.963e+03,5.964e+02,2.099e+05
121.7,2.259e+05,1.988e+03,7.353e+02,2.286e+05
123.3,2.424e+05,8.902e+02,5.126e+02,2.438e+05
124.9,2.466e+05,4.313e+02,8.472e+02,2.478e+05
126.5,2.394e+05,6.710e+02,1.478e+03,2.416e+05
128.1,2.293e+05,1.711e+03,2.224e+03,2.332e+05
129.7,2.109e+05,2.776e+03,2.586e+03,2.163e+05
131.3,1.900e+05,2.798e+03,1.577e+03,1.943e+05
132.9,1.150e+05,1.845e+03,7.087e+02,1.176e+05
134.5,2.082e+04,5.398e+02,2.851e+02,2.164e+04
136.1,1.109e+04,5.285e+02,3.005e+02,1.192e+04
137.7,1.039e+04,5.187e+02,2.948e+02,1.121e+04
139.3,9.729e+03,5.211e+02,2.783e+02,1.053e+04
140.9,9.128e+03,5.481e+02,2.390e+02,9.915e+03
142.5,8.795e+03,5.085e+02,1.969e+02,9.500e+03
144.1,8.469e+03,5.235e+02,1.592e+02,9.152e+03
145.7,8.262e+03,5.958e+02,1.387e+02,8.997e+03
147.3,8.482e+03,7.231e+02,1.327e+02,9.338e+03
148.9,8.684e+03,8.361e+02,1.184e+02,9.638e+03
150.5,9.056e+03,9.525e+02,9.554e+01,1.010e+04
152.1,9.774e+03,1.112e+03,8.410e+01,1.097e+04
153.7,1.014e+04,1.252e+03,6.759e+01,1.146e+04
155.3,1.020e+04,1.338e+03,5.398e+01,1.160e+04
156.9,1.124e+04,1.551e+03,5.086e+01,1.285e+04
158.5,1.223e+04,1.719e+03,5.029e+01,1.400e+04
160.1,1.242e+04,1.729e+03,4.191e+01,1.420e+04
161.7,1.287e+04,1.775e+03,4.566e+01,1.469e+04
163.3,1.392e+04,1.944e+03,6.824e+01,1.594e+04
164.9,1.372e+04,1.982e+03,8.935e+01,1.579e+04
166.5,1.328e+04,1.722e+03,6.342e+01,1.507e+04
168.1,1.345e+04,1.594e+03,5.163e+01,1.510e+04
169.7,1.348e+04,1.518e+03,4.694e+01,1.505e+04
171.3,1.324e+04,1.454e+03,4.452e+01,1.474e+04
172.9,1.270e+04,1.401e+03,4.102e+01,1.414e+04
174.5,1.267e+04,1.527e+03,4.133e+01,1.424e+04
176.1,1.333e+04,1.945e+03,5.517e+01,1.533e+04
177.7,1.321e+04,2.329e+03,1.057e+02,1.565e+04
179.3,1.278e+04,2.554e+03,1.738e+02,1.551e+04
180.9,1.240e+04,2.631e+03,2.108e+02,1.524e+04
182.5,1.355e+04,2.914e+03,2.239e+02,1.668e+04
184.1,1.377e+04,2.916e+03,8.938e+01,1.678e+04
185.7,1.325e+04,2.865e+03,5.437e+01,1.617e+04
187.3,1.300e+04,2.800e+03,5.162e+01,1.586e+04
188.9,1.311e+04,2.614e+03,6.371e+01,1.578e+04
190.5,1.414e+04,2.716e+03,7.554e+01,1.693e+04
192.1,1.395e+04,2.849e+03,8.784e+01,1.689e+04
193.7,1.306e+04,2.907e+03,8.393e+01,1.606e+04
195.3,1.229e+04,2.847e+03,6.915e+01,1.520e+04
196.9,1.204e+04,2.666e+03,6.931e+01,1.477e+04
198.5,1.324e+04,2.671e+03,8.244e+01,1.599e+04
