freq,psd_x,psd_y,psd_z,psd_xyz
0.0,9.991e+01,5.676e+02,8.653e+02,1.533e+03
1.6,5.590e+02,7.145e+02,1.200e+03,2.473e+03
3.2,9.243e+02,4.982e+02,7.278e+02,2.150e+03
4.8,9.522e+02,4.445e+02,9.895e+02,2.386e+03
6.3,9.497e+02,4.535e+02,1.992e+03,3.395e+03
7.9,8.075e+02,4.911e+02,2.840e+03,4.139e+03
9.5,7.579e+02,5.138e+02,3.824e+03,5.095e+03
11.1,8.459e+02,4.830e+02,4.956e+03,6.285e+03
12.7,9.254e+02,4.755e+02,6.288e+03,7.689e+03
14.3,8.170e+02,5.136e+02,8.463e+03,9.794e+03
15.9,9.293e+02,4.914e+02,1.070e+04,1.212e+04
17.5,8.797e+02,4.764e+02,1.334e+04,1.470e+04
19.0,8.062e+02,4.793e+02,1.648e+04,1.776e+04
20.6,6.801e+02,5.141e+02,1.984e+04,2.103e+04
22.2,7.095e+02,4.635e+02,2.422e+04,2.539e+04
23.8,7.762e+02,6.358e+02,3.001e+04,3.142e+04
25.4,8.733e+02,9.173e+02,3.741e+04,3.920e+04
27.0,7.848e+02,1.265e+03,4.715e+04,4.920e+04
28.6,8.013e+02,1.795e+03,5.943e+04,6.202e+04
30.2,8.414e+02,2.311e+03,7.517e+04,7.832e+04
31.7,7.734e+02,3.163e+03,9.598e+04,9.991e+04
33.3,8.654e+02,5.619e+03,1.259e+05,1.324e+05
34.9,1.200e+03,1.045e+04,1.493e+05,1.609e+05
36.5,1.301e+03,1.452e+04,1.647e+05,1.805e+05
38.1,9.640e+02,1.519e+04,2.059e+05,2.221e+05
39.7,7.823e+02,1.663e+04,2.826e+05,3.000e+05
41.3,9.533e+02,2.666e+04,4.263e+05,4.539e+05
42.9,1.038e+03,9.519e+04,8.039e+05,9.002e+05
44.4,2.059e+03,2.724e+05,1.335e+06,1.610e+06
46.0,3.246e+03,4.289e+05,1.497e+06,1.929e+06
47.6,4.586e+03,5.481e+05,1.617e+06,2.170e+06
49.2,5.748e+03,6.812e+05,1.982e+06,2.669e+06
50.8,8.042e+03,7.363e+05,2.060e+06,2.805e+06
52.4,8.614e+03,7.376e+05,1.830e+06,2.577e+06
54.0,7.243e+03,6.894e+05,1.490e+06,2.187e+06
55.6,5.737e+03,5.952e+05,1.131e+06,1.731e+06
57.1,6.235e+03,5.351e+05,8.977e+05,1.439e+06
58.7,7.740e+03,4.976e+05,7.480e+05,1.253e+06
60.3,6.526e+03,5.070e+05,6.261e+05,1.140e+06
61.9,5.034e+03,5.113e+05,5.289e+05,1.045e+06
63.5,5.084e+03,5.522e+05,4.627e+05,1.020e+06
65.1,9.036e+03,7.327e+05,4.378e+05,1.179e+06
66.7,1.334e+04,9.851e+05,4.014e+05,1.400e+06
68.2,1.444e+04,1.319e+06,3.523e+05,1.686e+06
69.8,1.453e+04,1.696e+06,3.024e+05,2.013e+06
71.4,1.541e+04,1.910e+06,2.586e+05,2.184e+06
73.0,1.495e+04,1.862e+06,2.274e+05,2.104e+06
74.6,1.244e+04,1.590e+06,2.133e+05,1.815e+06
76.2,1.114e+04,1.227e+06,2.028e+05,1.441e+06
77.8,1.101e+04,9.393e+05,1.852e+05,1.136e+06
79.4,1.022e+04,7.612e+05,1.622e+05,9.336e+05
80.9,9.497e+03,6.548e+05,1.418e+05,8.062e+05
82.5,8.827e+03,5.305e+05,1.295e+05,6.688e+05
84.1,7.581e+03,4.153e+05,1.140e+05,5.368e+05
85.7,5.723e+03,3.346e+05,9.741e+04,4.377e+05
87.3,5.773e+03,2.718e+05,8.416e+04,3.617e+05
88.9,6.760e+03,2.278e+05,7.334e+04,3.079e+05
90.5,6.101e+03,2.240e+05,6.584e+04,2.960e+05
92.1,4.182e+03,2.311e+05,6.011e+04,2.954e+05
93.6,4.107e+03,2.236e+05,5.394e+04,2.817e+05
95.2,4.692e+03,2.018e+05,4.870e+04,2.552e+05
96.8,5.872e+03,1.784e+05,4.730e+04,2.316e+05
98.4,8.906e+03,1.571e+05,4.816e+04,2.141e+05
100.0,1.024e+04,1.383e+05,5.160e+04,2.001e+05
101.6,7.083e+03,1.210e+05,5.461e+04,1.827e+05
103.2,8.838e+03,1.125e+05,5.871e+04,1.801e+05
104.8,1.121e+04,1.124e+05,6.145e+04,1.851e+05
106.3,1.367e+04,1.154e+05,6.177e+04,1.908e+05
107.9,1.697e+04,1.071e+05,5.920e+04,1.833e+05
109.5,1.954e+04,8.277e+04,4.771e+04,1.500e+05
