freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.907e+03,9.874e+01,1.757e+02,2.181e+03
1.6,1.342e+03,3.417e+02,8.268e+02,2.511e+03
3.2,4.300e+02,4.124e+02,9.796e+02,1.822e+03
4.9,1.222e+03,4.185e+02,9.881e+02,2.629e+03
6.5,2.894e+03,3.816e+02,1.006e+03,4.281e+03
8.1,4.295e+03,3.751e+02,1.025e+03,5.695e+03
9.7,5.967e+03,3.812e+02,1.005e+03,7.352e+03
11.3,8.001e+03,4.014e+02,1.002e+03,9.404e+03
13.0,1.055e+04,4.198e+02,9.491e+02,1.191e+04
14.6,1.351e+04,4.281e+02,9.790e+02,1.491e+04
16.2,1.688e+04,3.960e+02,1.007e+03,1.828e+04
17.8,2.106e+04,3.830e+02,9.604e+02,2.240e+04
19.4,2.597e+04,4.065e+02,9.196e+02,2.730e+04
21.1,2.976e+04,4.171e+02,9.461e+02,3.112e+04
22.7,3.494e+04,4.148e+02,9.664e+02,3.632e+04
24.3,4.348e+04,4.263e+02,9.551e+02,4.486e+04
25.9,5.188e+04,4.321e+02,9.860e+02,5.329e+04
27.6,5.774e+04,4.244e+02,9.931e+02,5.916e+04
29.2,5.869e+04,4.607e+02,9.817e+02,6.013e+04
30.8,6.187e+04,5.070e+02,1.013e+03,6.339e+04
32.4,7.185e+04,4.594e+02,1.015e+03,7.333e+04
34.0,8.499e+04,4.275e+02,1.004e+03,8.643e+04
35.7,1.024e+05,4.319e+02,9.813e+02,1.038e+05
37.3,1.222e+05,4.653e+02,9.828e+02,1.236e+05
38.9,1.417e+05,4.929e+02,1.015e+03,1.432e+05
40.5,1.620e+05,4.949e+02,1.009e+03,1.635e+05
42.1,1.871e+05,5.181e+02,1.010e+03,1.886e+05
43.8,2.160e+05,5.205e+02,1.067e+03,2.176e+05
45.4,2.501e+05,4.813e+02,1.143e+03,2.517e+05
47.0,2.944e+05,4.629e+02,1.093e+03,2.959e+05
48.6,3.458e+05,5.257e+02,1.066e+03,3.474e+05
50.2,4.140e+05,5.876e+02,1.093e+03,4.157e+05
51.9,5.030e+05,5.286e+02,1.285e+03,5.048e+05
53.5,6.105e+05,4.351e+02,1.771e+03,6.128e+05
55.1,7.337e+05,5.435e+02,1.926e+03,7.362e+05
56.7,9.169e+05,6.919e+02,1.774e+03,9.193e+05
58.3,1.190e+06,7.604e+02,1.826e+03,1.192e+06
60.0,1.629e+06,9.053e+02,2.174e+03,1.632e+06
61.6,2.361e+06,1.194e+03,2.318e+03,2.364e+06
63.2,3.575e+06,1.481e+03,9.451e+03,3.586e+06
64.8,5.619e+06,4.331e+03,4.432e+04,5.667e+06
66.4,8.947e+06,1.166e+04,7.723e+04,9.036e+06
68.1,1.066e+07,1.519e+04,8.938e+04,1.076e+07
69.7,9.808e+06,2.169e+04,1.112e+05,9.941e+06
71.3,8.327e+06,2.501e+04,1.112e+05,8.463e+06
72.9,6.995e+06,2.350e+04,9.737e+04,7.116e+06
74.5,5.746e+06,2.367e+04,8.824e+04,5.858e+06
76.2,4.547e+06,2.430e+04,7.961e+04,4.651e+06
77.8,3.558e+06,2.739e+04,7.481e+04,3.661e+06
79.4,2.832e+06,3.324e+04,7.459e+04,2.940e+06
81.0,2.316e+06,3.428e+04,6.499e+04,2.416e+06
82.7,1.849e+06,3.110e+04,5.092e+04,1.932e+06
84.3,1.478e+06,2.718e+04,4.051e+04,1.546e+06
85.9,1.178e+06,2.600e+04,3.584e+04,1.240e+06
87.5,9.253e+05,2.408e+04,3.041e+04,9.798e+05
89.1,7.334e+05,2.205e+04,2.562e+04,7.810e+05
90.8,5.663e+05,2.051e+04,2.232e+04,6.092e+05
92.4,4.213e+05,1.693e+04,1.749e+04,4.558e+05
94.0,3.105e+05,1.170e+04,1.199e+04,3.342e+05
95.6,2.245e+05,1.318e+04,1.249e+04,2.502e+05
97.2,1.664e+05,2.815e+04,2.187e+04,2.164e+05
98.9,1.335e+05,7.229e+04,4.406e+04,2.498e+05
100.5,1.275e+05,1.960e+05,9.730e+04,4.208e+05
102.1,1.932e+05,4.031e+05,1.697e+05,7.660e+05
103.7,3.746e+05,5.039e+05,1.894e+05,1.068e+06
105.3,5.518e+05,3.890e+05,1.390e+05,1.080e+06
107.0,7.075e+05,2.649e+05,9.570e+04,1.068e+06
108.6,9.660e+05,2.099e+05,8.313e+04,1.259e+06
110.2,1.122e+06,2.205e+05,8.490e+04,1.427e+06
111.8,1.187e+06,2.398e+05,8.363e+04,1.511e+06
113.4,1.277e+06,2.451e+05,7.611e+04,1.598e+06
115.1,1.325e+06,2.319e+05,6.276e+04,1.619e+06
116.7,1.300e+06,1.928e+05,4.627e+04,1.539e+06
118.3,1.205e+06,1.326e+05,3.009e+04,1.367e+06
119.9,1.127e+06,9.072e+04,2.060e+04,1.239e+06
121.5,1.063e+06,7.138e+04,1.602e+04,1.151e+06
123.2,9.943e+05,5.478e+04,1.213e+04,1.061e+06
124.8,9.049e+05,4.081e+04,9.099e+03,9.548e+05
126.4,8.210e+05,3.100e+04,6.726e+03,8.587e+05
128.0,7.718e+05,2.334e+04,4.963e+03,8.001e+05
129.6,7.411e+05,1.654e+04,3.722e+03,7.613e+05
131.3,6.909e+05,1.040e+04,2.874e+03,7.042e+05
132.9,4.065e+05,5.457e+03,2.177e+03,4.141e+05
134.5,6.003e+04,2.341e+03,1.685e+03,6.405e+04
136.1,1.594e+04,1.640e+03,1.494e+03,1.907e+04
137.8,1.488e+04,2.458e+03,1.609e+03,1.895e+04
139.4,1.448e+04,4.053e+03,1.663e+03,2.020e+04
141.0,1.463e+04,4.759e+03,1.553e+03,2.094e+04
142.6,1.413e+04,4.844e+03,1.455e+03,2.043e+04
144.2,1.301e+04,4.712e+03,1.453e+03,1.917e+04
145.9,1.187e+04,4.080e+03,1.292e+03,1.724e+04
147.5,1.096e+04,3.399e+03,1.109e+03,1.547e+04
149.1,1.005e+04,2.853e+03,1.096e+03,1.400e+04
150.7,9.632e+03,2.927e+03,1.144e+03,1.370e+04
152.3,9.110e+03,3.113e+03,1.083e+03,1.331e+04
154.0,8.212e+03,3.280e+03,1.054e+03,1.255e+04
155.6,7.905e+03,2.238e+03,1.018e+03,1.116e+04
157.2,7.832e+03,1.815e+03,1.049e+03,1.070e+04
